"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.772226804E1,1.187514216E-1,-1.239451617E-1,8.008572459E-2,1.894149585E-1
4.773220904E1,1.333968937E-1,-1.311368793E-1,9.130720049E-2,2.081552719E-1
4.774214904E1,1.433179677E-1,-1.316777617E-1,9.843488038E-2,2.181020368E-1
4.775209004E1,1.556260288E-1,-1.284313798E-1,9.957231581E-2,2.250082803E-1
4.776203104E1,1.614591479E-1,-1.390038580E-1,9.000890702E-2,2.312849591E-1
4.777197104E1,1.553616226E-1,-1.468293220E-1,8.472783864E-2,2.299454070E-1
4.778191204E1,1.282461286E-1,-1.390395761E-1,8.527112752E-2,2.074855137E-1
4.779185304E1,8.526893705E-2,-1.057963893E-1,7.515871525E-2,1.552820018E-1
4.780179404E1,4.402376339E-2,-7.485391945E-2,5.463372916E-2,1.025965173E-1
4.781173404E1,1.049578842E-2,-5.363611132E-2,2.611676976E-2,6.057292856E-2
4.782167504E1,-2.097505145E-2,-3.161496669E-2,3.909468651E-3,3.814109132E-2
4.783161604E1,-5.097226053E-2,-1.455492713E-2,-2.162623592E-2,5.725129979E-2
4.784155604E1,-7.589758188E-2,-5.043559941E-4,-4.427774996E-2,8.787045266E-2
4.785149704E1,-9.319081903E-2,1.422121096E-2,-6.584692001E-2,1.149895146E-1
4.786143804E1,-9.531868994E-2,3.107609041E-2,-7.780291885E-2,1.269041774E-1
4.787137817E1,-9.382928163E-2,3.467990085E-2,-7.807115465E-2,1.268926113E-1
4.788131917E1,-8.349355310E-2,3.970528767E-2,-7.281061262E-2,1.176820657E-1
4.789126017E1,-7.598743588E-2,3.184572980E-2,-6.642097235E-2,1.058299886E-1
4.790120017E1,-6.237016246E-2,2.143942937E-2,-6.099557877E-2,8.983399649E-2
4.791114117E1,-5.749812350E-2,1.558409445E-2,-5.080168322E-2,7.829245956E-2
4.792108217E1,-5.657347292E-2,1.864300109E-2,-3.618332744E-2,6.969470936E-2
4.793102217E1,-5.849505216E-2,1.946217567E-2,-3.167340532E-2,6.930838343E-2
4.794096317E1,-6.915594637E-2,1.674628444E-2,-3.820054606E-2,8.076053913E-2
4.795090417E1,-8.477161080E-2,1.503813919E-2,-4.368099570E-2,9.654222399E-2
4.796084417E1,-9.473636001E-2,1.225034241E-2,-4.541151971E-2,1.057698205E-1
4.797078517E1,-1.020640433E-1,7.512082346E-3,-4.534272477E-2,1.119350839E-1
4.798072617E1,-9.606021643E-2,4.485932179E-3,-4.466787726E-2,1.060325800E-1
4.799066717E1,-9.695679694E-2,-3.291203408E-3,-3.596651927E-2,1.034651777E-1
4.800060717E1,-8.283991367E-2,-1.732446440E-2,-3.049585409E-2,8.995879879E-2
4.801054817E1,-7.221858948E-2,-3.119095974E-2,-1.956867799E-2,8.106376376E-2
4.802048917E1,-6.365359575E-2,-3.452577069E-2,-7.806295063E-3,7.283369643E-2
4.803042917E1,-5.630056188E-2,-3.311360255E-2,1.707845367E-4,6.531686695E-2
4.804037017E1,-4.671264812E-2,-2.098716609E-2,3.994817380E-3,5.136624574E-2
4.805031117E1,-4.588343948E-2,-1.347828377E-2,-1.093867701E-3,4.783461820E-2
4.806025117E1,-5.104411393E-2,-1.052803360E-2,-4.346652422E-3,5.229946889E-2
4.807019217E1,-6.338945776E-2,-8.697909303E-3,-5.569043569E-3,6.422531610E-2
4.808013317E1,-6.277427077E-2,-1.097571105E-2,-1.001785416E-2,6.450916761E-2
4.809007317E1,-6.635420024E-2,-1.372277644E-2,-1.671770960E-2,6.979023067E-2
4.810001417E1,-6.654807925E-2,-1.176881604E-2,-2.189462818E-2,7.103890924E-2
4.810995517E1,-6.528936327E-2,-2.362667117E-3,-2.559339255E-2,7.016626607E-2
4.811989517E1,-6.893496215E-2,9.140861221E-4,-2.499178611E-2,7.333112527E-2
4.812983617E1,-6.833718717E-2,-2.019781619E-3,-2.899647877E-2,7.426201215E-2
4.813977717E1,-6.021614373E-2,-6.622522604E-3,-2.996240929E-2,6.758393109E-2
4.814971817E1,-6.514596939E-2,-7.200436201E-3,-2.872624062E-2,7.156144569E-2
4.815965817E1,-6.063484773E-2,-9.753342718E-3,-2.940055169E-2,6.808894839E-2
4.816959917E1,-5.780742317E-2,-4.951633513E-3,-3.075129166E-2,6.566474539E-2
4.817954017E1,-5.141424015E-2,-3.053066088E-3,-2.577011660E-2,5.759204991E-2
4.818948017E1,-4.792368785E-2,-5.332615692E-4,-2.640977874E-2,5.472148242E-2
4.819942117E1,-3.791073337E-2,-9.356580675E-3,-3.370843455E-2,5.158515161E-2
4.820936217E1,-2.953067049E-2,-1.323210727E-2,-3.665230796E-2,4.889315741E-2
4.821930217E1,-2.802198939E-2,-1.784443669E-2,-3.937619179E-2,5.151834907E-2
4.822924317E1,-2.855856344E-2,-1.900902949E-2,-4.156523943E-2,5.389437704E-2
4.823918417E1,-3.092345037E-2,-2.131905593E-2,-4.921064153E-2,6.190677805E-2
4.824912417E1,-3.202946857E-2,-1.842933521E-2,-5.889590085E-2,6.952880259E-2
4.825906517E1,-3.536987305E-2,-1.331420243E-2,-6.341395527E-2,7.382157970E-2
4.826900617E1,-4.468235001E-2,-9.951078333E-3,-6.375090033E-2,7.848384327E-2
4.827894617E1,-5.129098520E-2,-1.047039498E-2,-6.793073565E-2,8.576117524E-2
4.828888717E1,-5.312100425E-2,-1.663270406E-2,-7.032645494E-2,8.969001172E-2
4.829882817E1,-4.418503493E-2,-2.645923570E-2,-6.863454729E-2,8.580856337E-2
4.830876917E1,-4.188491777E-2,-2.826619707E-2,-6.711315364E-2,8.400892586E-2
4.831870917E1,-4.440213740E-2,-3.666634113E-2,-6.749264896E-2,8.871994162E-2
4.832865017E1,-5.071552843E-2,-3.237904608E-2,-6.352677941E-2,8.749925229E-2
4.833859117E1,-5.349959806E-2,-2.907699533E-2,-6.393051147E-2,8.828810196E-2
4.834853117E1,-6.692023575E-2,-1.672291942E-2,-5.365203694E-2,8.738715612E-2
4.835847217E1,-6.350553036E-2,-4.625510424E-3,-4.449848458E-2,7.768180522E-2
4.836841317E1,-5.178266019E-2,2.310489537E-3,-3.379843757E-2,6.187985649E-2
4.837835317E1,-2.302584611E-2,-5.444191629E-4,-2.912219428E-2,3.712934393E-2
4.838829417E1,2.858375199E-3,-1.518326160E-2,-2.302441187E-2,2.772769885E-2
4.839823517E1,2.750380151E-2,-3.461581469E-2,-1.216057781E-2,4.585404428E-2
4.840817517E1,4.806062579E-2,-5.892284587E-2,5.373079330E-5,7.603767753E-2
4.841811617E1,7.022878528E-2,-7.648692280E-2,1.271280088E-2,1.046133211E-1
4.842805717E1,8.587938547E-2,-9.016241133E-2,2.058346570E-2,1.262070059E-1
4.843799717E1,9.552828223E-2,-9.684721380E-2,2.664242312E-2,1.386176549E-1
4.844793817E1,8.502993733E-2,-9.158010781E-2,2.497866191E-2,1.274399464E-1
4.845787917E1,6.875801831E-2,-8.131708205E-2,1.278165076E-2,1.072543869E-1
4.846781917E1,4.393704608E-2,-6.127897277E-2,-6.810314953E-3,7.570968837E-2
4.847776017E1,1.140866615E-2,-2.950213477E-2,-2.831134759E-2,4.245074819E-2
4.848770117E1,-2.763876133E-2,-8.522306569E-3,-5.745000020E-2,6.431977425E-2
4.849764217E1,-6.491502374E-2,1.122449990E-2,-8.597964793E-2,1.083164326E-1
4.850758217E1,-7.787285000E-2,2.075021714E-2,-1.070667952E-1,1.340076525E-1
4.851752317E1,-7.684513927E-2,2.511939779E-2,-1.153164729E-1,1.408334069E-1
4.852746417E1,-6.825739890E-2,1.973370276E-2,-1.125554293E-1,1.331060337E-1
4.853740417E1,-5.260173976E-2,3.482028376E-3,-1.030660495E-1,1.157656171E-1
4.854734517E1,-3.588790447E-2,-8.871410973E-3,-8.447008580E-2,9.220541749E-2
4.855728617E1,-2.138406225E-2,-1.126559265E-2,-7.087464631E-2,7.488262272E-2
4.856722617E1,-1.652821712E-2,-1.252631843E-2,-5.740370229E-2,6.103503626E-2
4.857716717E1,-1.627548225E-2,-7.429293822E-3,-4.369881004E-2,4.721939991E-2
4.858710817E1,-1.604926959E-2,-7.520965301E-3,-3.395859525E-2,3.830574584E-2
4.859704817E1,-1.978461817E-2,-1.410190295E-2,-2.557655983E-2,3.527683653E-2
4.860698917E1,-2.193181962E-2,-2.282693796E-2,-2.564592846E-2,4.074048913E-2
4.861693017E1,-1.759752445E-2,-2.245995402E-2,-1.963597350E-2,3.463659707E-2
4.862687017E1,-2.129905112E-2,-1.580817625E-2,-1.055938751E-2,2.854905742E-2
4.863681117E1,-2.445196919E-2,-1.442413125E-2,-1.198109705E-3,2.841460587E-2
4.864675217E1,-1.339702774E-2,-8.483281359E-3,6.349456962E-3,1.708104267E-2
4.865669217E1,-8.967392147E-3,-8.426023647E-3,4.761147778E-3,1.319395788E-2
4.866663317E1,-1.112647261E-2,-2.618704224E-3,1.115860790E-2,1.597405819E-2
4.867657417E1,-1.462533325E-2,7.566821761E-3,8.364684880E-3,1.846957274E-2
4.868651517E1,-1.660826616E-2,1.570035145E-2,5.274072289E-3,2.345530599E-2
4.869645517E1,-1.509612426E-2,1.281668060E-2,-6.971940398E-3,2.099448075E-2
4.870639617E1,-1.773531549E-2,4.327589180E-3,-1.320453640E-2,2.253062860E-2
4.871633717E1,-2.123577520E-2,-2.923665568E-3,-2.254344523E-2,3.110808402E-2
4.872627717E1,-2.246531472E-2,-7.849251851E-3,-2.494568378E-2,3.447590839E-2
4.873621817E1,-2.910084650E-2,-4.778882721E-4,-1.984812692E-2,3.522833783E-2
4.874615917E1,-2.609328181E-2,7.357519586E-3,-1.337581966E-2,3.023086174E-2
4.875609917E1,-1.986627840E-2,5.438220105E-4,-7.421256974E-3,2.121414186E-2
4.876604017E1,-1.760402322E-2,-8.177053183E-3,-1.086705364E-3,1.944085288E-2
4.877598117E1,-1.397093944E-2,1.038283575E-3,6.291315891E-3,1.535727311E-2
4.878592117E1,-1.559493504E-2,1.035633776E-2,1.814410649E-2,2.607037267E-2
4.879586217E1,-1.003771741E-2,1.506347582E-2,2.544383146E-2,3.122583280E-2
4.880580317E1,-7.020142395E-3,1.195103209E-2,2.994796447E-2,3.299985066E-2
4.881574317E1,-2.726593986E-3,1.028415933E-2,2.823661827E-2,3.017457305E-2
4.882568417E1,-5.903371610E-3,6.477681920E-3,2.746888623E-2,2.883313840E-2
4.883562517E1,-7.693814579E-3,5.710424855E-3,2.231486887E-2,2.428491522E-2
4.884556617E1,-6.995800417E-3,8.123932406E-3,1.873988286E-2,2.158987519E-2
4.885550617E1,-8.588370867E-3,4.519877024E-3,1.389159914E-2,1.694597088E-2
4.886544683E1,-1.492339186E-2,1.817394746E-3,7.286707405E-3,1.670648536E-2
4.887538783E1,-1.790240407E-2,1.309796236E-3,2.765459009E-3,1.816203186E-2
4.888532783E1,-1.509974990E-2,3.647317644E-3,-1.031908579E-2,1.864909930E-2
4.889526883E1,-2.055177279E-2,7.256699726E-3,-2.572307549E-2,3.371515488E-2
4.890520983E1,-2.776632644E-2,9.414234199E-3,-3.679501265E-2,4.704752539E-2
4.891514983E1,-3.542584553E-2,1.566813514E-2,-4.199749976E-2,5.713379890E-2
4.892509083E1,-3.381309286E-2,2.234977111E-2,-4.224808514E-2,5.854688903E-2
4.893503183E1,-3.143116087E-2,2.915467881E-2,-3.457472473E-2,5.507562764E-2
4.894497183E1,-2.117691934E-2,2.352977917E-2,-2.402948774E-2,3.974328499E-2
4.895491283E1,-1.192749571E-2,1.804712974E-2,-1.669887081E-2,2.732794050E-2
4.896485383E1,-9.368996136E-3,1.177458651E-2,-6.744240411E-3,1.648950439E-2
4.897479383E1,-5.010200664E-3,5.306567065E-3,6.483680569E-3,9.762165663E-3
4.898473483E1,-6.584555842E-3,-3.232843941E-3,1.152891293E-2,1.366468035E-2
4.899467583E1,-1.268106513E-2,-5.530352704E-3,1.981347427E-2,2.416542936E-2
4.900461583E1,-2.295543253E-2,-2.671737922E-3,3.441564366E-2,4.145511543E-2
4.901455683E1,-2.607319504E-2,-8.105651475E-3,3.656933829E-2,4.563802788E-2
4.902449783E1,-2.751444839E-2,-6.903722882E-3,4.118608683E-2,5.000999908E-2
4.903443783E1,-2.805107646E-2,-3.746279282E-3,3.781478852E-2,4.723193549E-2
4.904437883E1,-3.064627014E-2,-3.408202436E-3,3.774717078E-2,4.874072854E-2
4.905431983E1,-3.027555905E-2,-9.518559091E-3,2.862558141E-2,4.273916651E-2
4.906426083E1,-2.728610672E-2,-9.070493281E-3,1.783501171E-2,3.383626916E-2
4.907420083E1,-2.836095728E-2,5.258378573E-3,8.172797970E-3,2.997981104E-2
4.908414183E1,-2.648161724E-2,2.697911300E-2,-8.039798588E-3,3.864954012E-2
4.909408283E1,-2.660971507E-2,3.748049214E-2,-1.778590307E-2,4.928694123E-2
4.910402283E1,-3.745682910E-2,3.744057193E-2,-2.227198333E-2,5.745303921E-2
4.911396383E1,-3.242105618E-2,2.647287585E-2,-1.906899922E-2,4.599526900E-2
4.912390483E1,-2.292091772E-2,1.974087767E-2,-1.876223274E-2,3.559623713E-2
4.913384483E1,-1.695703343E-2,5.172855221E-3,-1.879365742E-2,2.583604020E-2
4.914378583E1,-2.139040269E-2,-6.973901764E-3,-1.852268539E-2,2.914231472E-2
4.915372683E1,-2.680620737E-2,-1.636127755E-2,-2.117253095E-2,3.787532473E-2
4.916366683E1,-4.178376496E-2,-2.179761790E-2,-2.459018119E-2,5.315727769E-2
4.917360783E1,-5.307716876E-2,-1.380387414E-2,-2.853645198E-2,6.182282650E-2
4.918354883E1,-5.732235312E-2,-3.968567587E-3,-3.203571960E-2,6.578669339E-2
4.919348883E1,-6.053492427E-2,4.197216593E-3,-3.664165735E-2,7.088515174E-2
4.920342983E1,-5.561372265E-2,1.575932465E-2,-4.824991524E-2,7.529473276E-2
4.921337083E1,-5.679164082E-2,3.033933230E-2,-7.007159293E-2,9.516193402E-2
4.922331083E1,-7.247631997E-2,3.528390452E-2,-8.423078060E-2,1.165872861E-1
4.923325183E1,-7.400044799E-2,3.086332604E-2,-9.875379503E-2,1.272042579E-1
4.924319283E1,-6.629375368E-2,3.317605704E-2,-1.084097326E-1,1.313323367E-1
4.925313383E1,-5.517425388E-2,2.338228561E-2,-1.150359437E-1,1.297081259E-1
4.926307383E1,-5.555582419E-2,2.570027113E-2,-1.201564074E-1,1.348499750E-1
4.927301483E1,-5.540162697E-2,4.060092196E-2,-1.241351739E-1,1.418707740E-1
4.928295583E1,-7.180494815E-2,5.649229512E-2,-1.236870140E-1,1.537719331E-1
4.929289583E1,-8.818844706E-2,5.608110130E-2,-1.462972611E-1,1.797920486E-1
4.930283683E1,-1.451068074E-1,1.279289424E-1,-2.477439046E-1,3.143228310E-1
4.931277783E1,-1.764530092E-1,6.958972663E-2,-2.275923043E-1,2.962712465E-1
4.932271783E1,-1.820671558E-1,6.668007374E-2,-2.088721246E-1,2.849951682E-1
4.933265883E1,-2.108341008E-1,7.240587473E-2,-2.797598839E-1,3.577138820E-1
4.934259983E1,-2.428156734E-1,7.579631358E-2,-3.401769102E-1,4.247644790E-1
4.935253983E1,-2.753347456E-1,6.091270968E-2,-3.392357528E-1,4.411354399E-1
4.936248083E1,-2.713121772E-1,5.226958543E-2,-3.113029897E-1,4.162354604E-1
4.937242183E1,-2.489168644E-1,2.760898136E-2,-3.001273274E-1,3.908941978E-1
4.938236183E1,-2.181110233E-1,6.286523491E-2,-2.278517634E-1,3.216222665E-1
4.939230283E1,-2.299045622E-1,1.878204942E-1,-2.017669082E-1,3.589464180E-1
4.940224383E1,-2.976457477E-1,1.998617202E-1,-1.805678010E-1,4.014254963E-1
4.941218383E1,-3.129013777E-1,1.591201425E-1,-1.440436095E-1,3.794404477E-1
4.942212483E1,-2.585569620E-1,1.194714904E-1,-1.061717644E-1,3.039697077E-1
4.943206583E1,-1.813303828E-1,7.576768845E-2,-6.479343027E-2,2.069290674E-1
4.944200683E1,-1.169547960E-1,4.886192456E-2,-5.888721440E-3,1.268880965E-1
4.945194683E1,-5.664591491E-2,3.696611896E-2,4.565649480E-2,8.160740864E-2
4.946188783E1,-2.101957984E-2,5.744592845E-2,8.649109304E-2,1.059366160E-1
4.947182883E1,3.285493236E-3,2.013317682E-2,1.251543313E-1,1.268059380E-1
4.948176883E1,2.784788236E-2,1.331107970E-2,1.559080184E-1,1.589339472E-1
4.949170983E1,6.140557304E-2,-1.101636421E-2,1.432444155E-1,1.562400949E-1
4.950165083E1,6.483162194E-2,-6.864327192E-2,1.265362650E-1,1.578811716E-1
4.951159083E1,3.915289044E-2,-1.300557237E-2,1.234629750E-1,1.301737299E-1
4.952153183E1,3.382294253E-2,2.200968377E-2,8.535621315E-2,9.441451554E-2
4.953147283E1,2.466539852E-2,1.698819804E-3,5.419296771E-2,5.956631282E-2
4.954141283E1,2.261695080E-2,3.355167806E-2,4.187773541E-2,5.823217570E-2
4.955135383E1,2.333041094E-2,3.859144449E-2,2.651609108E-2,5.231358092E-2
4.956129483E1,2.834567800E-2,4.769264907E-2,-2.934785094E-3,5.555789053E-2
4.957123483E1,3.513593972E-2,4.211492464E-2,-3.793697804E-2,6.668894541E-2
4.958117583E1,3.073831648E-2,2.001933008E-2,-7.241423428E-2,8.117535958E-2
4.959111683E1,5.011228099E-2,2.232056670E-2,-1.055934876E-1,1.189934159E-1
4.960105683E1,1.713214219E-1,9.276104718E-2,-7.084439695E-2,2.073030874E-1
4.961099783E1,2.296427786E-1,1.913368851E-1,-6.290072203E-2,3.054539412E-1
4.962093883E1,2.406891584E-1,1.610361487E-1,-5.673611909E-2,2.950981182E-1
4.963087983E1,2.582641244E-1,1.359651536E-1,-6.900823116E-2,2.999150161E-1
4.964081983E1,2.529383600E-1,1.258995831E-1,-8.873510361E-2,2.961459734E-1
4.965076083E1,2.179995626E-1,9.535977244E-2,-9.888707101E-2,2.576741126E-1
4.966070183E1,1.676021069E-1,1.062154993E-1,-1.117403209E-1,2.277237315E-1
4.967064183E1,1.060556471E-1,1.383523941E-1,-1.282322109E-1,2.164086069E-1
4.968058283E1,5.248909816E-2,1.583477855E-1,-1.597153544E-1,2.309504731E-1
4.969052383E1,2.698638244E-3,2.012142837E-1,-1.934522688E-1,2.791384082E-1
4.970046383E1,-4.422823340E-2,2.124585658E-1,-2.226272970E-1,3.108982023E-1
4.971040483E1,-7.436482608E-2,2.273541540E-1,-2.438020855E-1,3.415545280E-1
4.972034583E1,-8.964013308E-2,2.420550734E-1,-2.661752403E-1,3.707765777E-1
4.973028583E1,-9.346523136E-2,2.452937514E-1,-2.758345306E-1,3.807748182E-1
4.974022683E1,-8.013019711E-2,2.339377403E-1,-2.891388834E-1,3.804589448E-1
4.975016783E1,-5.819240957E-2,2.245058864E-1,-2.907399833E-1,3.719126073E-1
4.976010783E1,-3.135445714E-2,2.278571874E-1,-2.869293392E-1,3.677369243E-1
4.977004883E1,-4.233967775E-5,2.299280614E-1,-2.706297040E-1,3.551159696E-1
4.977998983E1,2.604225650E-2,2.318900526E-1,-2.598076165E-1,3.492151102E-1
4.978992983E1,4.470276088E-2,2.332732975E-1,-2.455927283E-1,3.416585377E-1
4.979987083E1,5.314295739E-2,2.333954126E-1,-2.311130315E-1,3.327323637E-1
4.980981183E1,4.762195796E-2,2.419556081E-1,-2.087957412E-1,3.231192175E-1
4.981975283E1,3.411919996E-2,2.528489828E-1,-1.998518556E-1,3.240948813E-1
4.982969283E1,1.244872459E-3,2.727486491E-1,-1.769697219E-1,3.251332923E-1
4.983963383E1,-2.927681990E-2,2.962819636E-1,-1.459326148E-1,3.315666784E-1
4.984957483E1,-3.991694376E-2,3.225918710E-1,-1.172732711E-1,3.455602665E-1
4.985951483E1,-1.260255370E-2,3.217897117E-1,-9.758912027E-2,3.364982605E-1
4.986945642E1,4.128464684E-2,2.926044166E-1,-7.833606750E-2,3.057095127E-1
4.987939742E1,1.070771888E-1,2.595786750E-1,-6.903447211E-2,2.891580385E-1
4.988933742E1,1.478983760E-1,2.295667082E-1,-4.578374326E-2,2.768952045E-1
4.989927842E1,1.462233663E-1,2.761830986E-1,-2.137310989E-2,3.132334379E-1
4.990921942E1,8.831718564E-2,3.440358937E-1,1.867657155E-2,3.556816494E-1
4.991915942E1,2.001184598E-2,3.678457737E-1,3.566937521E-2,3.701125390E-1
4.992910042E1,-2.863425203E-2,3.712080121E-1,1.898653619E-2,3.727945777E-1
4.993904142E1,-3.910367191E-2,3.522987664E-1,1.081836643E-3,3.544639450E-1
4.994898142E1,-3.266734630E-2,3.406554163E-1,-9.595308453E-3,3.423526516E-1
4.995892242E1,-1.759092323E-2,3.573633134E-1,-4.047411494E-3,3.578188926E-1
4.996886342E1,-8.857085370E-3,3.721358478E-1,-4.863936920E-3,3.722730115E-1
4.997880342E1,9.694123641E-3,3.834478557E-1,-3.268927103E-3,3.835843062E-1
4.998874442E1,3.369479626E-2,4.067704976E-1,1.323574781E-2,4.083782095E-1
4.999868542E1,5.964495242E-2,3.856478035E-1,2.065231465E-2,3.907790512E-1
5.000862542E1,8.823798597E-2,3.675561547E-1,1.178744994E-2,3.781830417E-1
5.001856642E1,1.141462773E-1,3.576323092E-1,6.669430062E-3,3.754660071E-1
5.002850742E1,1.232921034E-1,3.682649732E-1,1.260881219E-2,3.885601824E-1
5.003844842E1,1.234309599E-1,3.630347550E-1,9.534780867E-3,3.835627031E-1
5.004838842E1,1.240043417E-1,3.732535839E-1,7.271626033E-3,3.933804662E-1
5.005832942E1,1.161469445E-1,3.727632165E-1,9.905002080E-3,3.905645111E-1
5.006827042E1,1.114283577E-1,3.239479959E-1,4.203706980E-3,3.426021805E-1
5.007821042E1,1.089759693E-1,2.812971175E-1,3.743217560E-3,3.016916337E-1
5.008815142E1,9.967807680E-2,2.337394655E-1,9.508162737E-3,2.542838215E-1
5.009809242E1,8.583804965E-2,1.839162707E-1,1.383387949E-2,2.034324006E-1
5.010803242E1,7.344130427E-2,1.435217112E-1,1.961080916E-2,1.624090225E-1
5.011797342E1,6.663201749E-2,1.147775874E-1,2.604552545E-2,1.352482522E-1
5.012791442E1,5.901218206E-2,1.104723215E-1,4.297790304E-2,1.324147711E-1
5.013785442E1,5.969124660E-2,7.469894737E-2,4.961616546E-2,1.077253059E-1
5.014779542E1,9.039722383E-2,6.730388105E-2,4.944918677E-2,1.230718999E-1
5.015773642E1,1.280634403E-1,7.543296367E-2,3.914557397E-2,1.536969509E-1
5.016767642E1,1.587079018E-1,8.730480075E-2,2.368032932E-2,1.826775420E-1
5.017761742E1,1.748314202E-1,9.765250981E-2,4.434125964E-3,2.003040180E-1
5.018755842E1,1.733035594E-1,8.871360868E-2,-1.983559690E-3,1.947001864E-1
5.019749842E1,1.677201837E-1,7.050210238E-2,-2.791366540E-3,1.819571329E-1
5.020743942E1,1.572683454E-1,5.323283747E-2,4.259618931E-3,1.660879640E-1
5.021738042E1,1.430235803E-1,2.852337249E-2,2.439335547E-2,1.478660309E-1
5.022732042E1,1.236461475E-1,5.897155963E-3,4.416546226E-2,1.314295793E-1
5.023726142E1,1.023505628E-1,-9.856297635E-3,5.555337667E-2,1.168715619E-1
5.024720242E1,8.624482900E-2,-1.861250587E-2,5.788657069E-2,1.055246463E-1
5.025714242E1,7.565401495E-2,-1.065265480E-2,4.301887006E-2,8.767914354E-2
5.026708342E1,7.028161734E-2,9.962608106E-3,2.314396761E-2,7.466192158E-2
5.027702442E1,6.410868466E-2,2.634648979E-2,4.735090770E-3,6.947288721E-2
5.028696442E1,6.781180948E-2,4.406210408E-2,-8.534375578E-3,8.131879295E-2
5.029690542E1,6.358706951E-2,5.282909051E-2,-1.240970846E-2,8.359562834E-2
5.030684642E1,6.137399003E-2,6.737261266E-2,-9.313251823E-3,9.161098323E-2
5.031678742E1,6.383933127E-2,7.928041369E-2,-3.665682394E-3,1.018542166E-1
5.032672742E1,6.790757924E-2,8.031930774E-2,-6.636438891E-3,1.053882007E-1
5.033666842E1,7.431689650E-2,9.067500383E-2,-8.004378527E-3,1.175118186E-1
5.034660942E1,7.711641490E-2,9.663808346E-2,-4.275952931E-3,1.237099204E-1
5.035654942E1,7.993918657E-2,1.006873623E-1,-2.769480925E-4,1.285624174E-1
5.036649042E1,7.574018091E-2,1.070957258E-1,-3.782999469E-3,1.312264477E-1
5.037643142E1,7.071310282E-2,9.024851769E-2,-4.169118125E-3,1.147280236E-1
5.038637142E1,6.363468617E-2,6.570509076E-2,-7.845079526E-3,9.180456148E-2
5.039631242E1,5.980293453E-2,4.364947230E-2,-9.640272707E-3,7.466325916E-2
5.040625342E1,5.759490654E-2,1.560958289E-2,-1.957998984E-2,6.280293257E-2
5.041619342E1,5.896638334E-2,-1.344688050E-2,-3.575245664E-2,7.025732072E-2
5.042613442E1,4.191549495E-2,-2.603883855E-2,-4.703573510E-2,6.817103642E-2
5.043607542E1,1.590008475E-2,-3.727069125E-2,-5.803218111E-2,7.077888927E-2
5.044601542E1,-6.875801366E-3,-4.084465280E-2,-6.048814952E-2,7.331015305E-2
5.045595642E1,-1.406298485E-2,-3.281173855E-2,-6.154494733E-2,7.114884589E-2
5.046589742E1,-3.873464419E-3,-2.077771164E-2,-4.971837997E-2,5.402438648E-2
5.047583742E1,9.387423284E-3,1.534662559E-3,-3.111729212E-2,3.253866583E-2
5.048577842E1,2.090692706E-2,2.119864523E-2,-1.475190185E-2,3.322801179E-2
5.049571942E1,2.824969776E-2,3.026304208E-2,-1.594290137E-3,4.142992759E-2
5.050566042E1,4.001128674E-2,3.347854316E-2,7.792021148E-3,5.274875839E-2
5.051560042E1,4.027466848E-2,3.071342036E-2,8.613424376E-3,5.137659186E-2
5.052554142E1,4.132315516E-2,2.792136185E-2,5.165163428E-3,5.013865289E-2
5.053548242E1,3.946277499E-2,2.795626409E-2,3.199625062E-3,4.846752431E-2
5.054542242E1,3.331566602E-2,3.377873078E-2,2.158062998E-3,4.749308888E-2
5.055536342E1,3.342182189E-2,2.984774113E-2,3.820839338E-4,4.481129118E-2
5.056530442E1,3.956147283E-2,2.246892080E-2,-1.180392457E-3,4.551215069E-2
5.057524442E1,3.961601108E-2,1.245093625E-2,-1.709548291E-3,4.156172161E-2
5.058518542E1,3.497279063E-2,7.950993255E-3,-1.780122053E-3,3.590937500E-2
5.059512642E1,1.713531464E-2,2.809472615E-3,-6.244855933E-3,1.845292307E-2
5.060506642E1,-1.358183945E-4,6.636967883E-3,-4.174781032E-3,7.841975897E-3
5.061500742E1,-1.714565605E-2,-2.865792252E-3,-7.442014292E-3,1.890951780E-2
5.062494842E1,-3.295231611E-2,-7.961484604E-3,-8.605549112E-3,3.497564652E-2
5.063488842E1,-6.278322637E-2,-4.630714655E-3,1.152649289E-3,6.296432031E-2
5.064482942E1,-1.113994941E-1,1.311925333E-2,-1.943008974E-3,1.121861729E-1
5.065477042E1,-1.940139979E-1,3.123673238E-2,1.147499122E-2,1.968472511E-1
5.066471042E1,-2.532445788E-1,5.480384082E-2,4.387953505E-2,2.627959118E-1
5.067465142E1,-2.575944662E-1,4.614109173E-2,7.284120470E-2,2.716426890E-1
5.068459242E1,-1.989175677E-1,1.591394469E-2,9.333449602E-2,2.203015673E-1
5.069453242E1,-9.416090697E-2,-2.396500483E-2,1.108718887E-1,1.474217540E-1
5.070447342E1,1.716961339E-2,-3.870613500E-2,1.324948817E-1,1.390965643E-1
5.071441442E1,1.128461212E-1,-4.670786113E-2,1.540314108E-1,1.965745326E-1
5.072435442E1,1.638403386E-1,-3.562644869E-2,1.631402224E-1,2.339393780E-1
5.073429542E1,1.638316959E-1,-2.469803020E-2,1.624056250E-1,2.320051816E-1
5.074423642E1,1.343997717E-1,-1.072149444E-2,1.614133269E-1,2.103152661E-1
