"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.019201838E1,-2.004331970E-1,-9.855355682E0,6.518943787E-1,9.878925821E0
4.020195837E1,-2.270777893E-1,-9.858349457E0,6.614744568E-1,9.883125355E0
4.021189837E1,-2.694396973E-1,-9.821526031E0,6.759942627E-1,9.848448588E0
4.022183937E1,-3.080593872E-1,-9.785151672E0,7.027885437E-1,9.815192590E0
4.023177937E1,-3.573069763E-1,-9.745184784E0,7.164102173E-1,9.778013006E0
4.024171938E1,-4.242178345E-1,-9.738897858E0,7.303312683E-1,9.775452727E0
4.025166037E1,-4.361929321E-1,-9.735155640E0,7.340734863E-1,9.772532092E0
4.026160038E1,-4.233197021E-1,-9.728120270E0,7.342231750E-1,9.764968368E0
4.027154137E1,-4.077520752E-1,-9.728719025E0,7.455995178E-1,9.765764397E0
4.028148138E1,-3.942800903E-1,-9.768236847E0,7.442523193E-1,9.804479558E0
4.029142138E1,-3.240760803E-1,-9.767937469E0,7.433541870E-1,9.801540856E0
4.030136238E1,-2.335144043E-1,-9.768386536E0,7.098239136E-1,9.796925767E0
4.031130238E1,-1.550775146E-1,-9.803713074E0,6.596781921E-1,9.827106104E0
4.032124262E1,-5.149291992E-2,-9.852062531E0,6.165678406E-1,9.871471194E0
4.033118362E1,1.631607056E-2,-9.868677979E0,6.101312256E-1,9.887534140E0
4.034112362E1,8.906478882E-2,-9.864187317E0,6.060896301E-1,9.883191215E0
4.035106362E1,1.155596924E-1,-9.863588562E0,6.435118103E-1,9.885233473E0
4.036100462E1,1.369651794E-1,-9.825118561E0,6.750961304E-1,9.849236974E0
4.037094462E1,1.258882141E-1,-9.796528015E0,7.047344971E-1,9.822650340E0
4.038088463E1,6.316864014E-2,-9.776769104E0,7.141648865E-1,9.803021773E0
4.039082562E1,5.987548828E-3,-9.778415680E0,7.032376099E-1,9.803672383E0
4.040076563E1,-7.903564453E-2,-9.799072723E0,6.686595154E-1,9.822177886E0
4.041070662E1,-1.188528442E-1,-9.807604980E0,6.262976074E-1,9.828300471E0
4.042064663E1,-1.845661926E-1,-9.774374084E0,5.951623535E-1,9.794216235E0
4.043058662E1,-2.643502808E-1,-9.772428131E0,5.682183838E-1,9.792502478E0
4.044052763E1,-3.121009827E-1,-9.780661011E0,5.635780334E-1,9.801854775E0
4.045046762E1,-3.561094666E-1,-9.756860504E0,5.550457764E-1,9.779121467E0
4.046040762E1,-4.137396240E-1,-9.734856262E0,5.414241028E-1,9.758675473E0
4.047034862E1,-4.541555786E-1,-9.768386536E0,5.258564758E-1,9.793066825E0
4.048028862E1,-4.550537109E-1,-9.773326263E0,5.336402893E-1,9.798456618E0
4.049022862E1,-4.504133606E-1,-9.703571320E0,5.375321960E-1,9.728880173E0
4.050016962E1,-4.815486145E-1,-9.706714783E0,5.439688110E-1,9.733863725E0
4.051010963E1,-4.797523499E-1,-9.762398987E0,5.587879944E-1,9.790139954E0
4.052004963E1,-4.661306763E-1,-9.763596497E0,5.845344543E-1,9.792179271E0
4.052999063E1,-5.161267090E-1,-9.771679688E0,5.972579956E-1,9.803510994E0
4.053993063E1,-5.498066711E-1,-9.781559143E0,5.954617310E-1,9.815078263E0
4.054987163E1,-5.180726624E-1,-9.761949921E0,5.963598633E-1,9.793860864E0
4.055981163E1,-4.787045288E-1,-9.728419647E0,6.098318481E-1,9.759262356E0
4.056975162E1,-3.754193115E-1,-9.730215912E0,5.722599792E-1,9.754256652E0
4.057969263E1,-2.844085693E-1,-9.749974823E0,5.321434021E-1,9.768627021E0
4.058963262E1,-1.797761536E-1,-9.763596497E0,5.459147644E-1,9.780498911E0
4.059957262E1,-8.876541138E-2,-9.790839844E0,5.616320801E-1,9.807336781E0
4.060951362E1,-5.777984619E-2,-9.846374359E0,6.063890076E-1,9.865198131E0
4.061945362E1,-2.200424194E-2,-9.859097900E0,6.460565186E-1,9.880267437E0
4.062939363E1,4.939727783E-3,-9.859996033E0,6.971003723E-1,9.884609001E0
4.063933462E1,1.362167358E-2,-9.847571869E0,7.382647705E-1,9.875216055E0
4.064927463E1,-2.140548706E-2,-9.831555176E0,7.460485840E-1,9.859844008E0
4.065921562E1,-6.631210327E-2,-9.857002258E0,7.556286621E-1,9.886145128E0
4.066915563E1,-1.287322998E-1,-9.893077240E0,7.384144592E-1,9.921431610E0
4.067909563E1,-1.676513672E-1,-9.872270508E0,7.102729797E-1,9.899208032E0
4.068903663E1,-2.041754150E-1,-9.846673737E0,6.854246521E-1,9.872612533E0
4.069897663E1,-2.297721863E-1,-9.814191284E0,6.899153137E-1,9.841093890E0
4.070891662E1,-2.133064270E-1,-9.756710815E0,6.740483093E-1,9.782292507E0
4.071885763E1,-2.113604736E-1,-9.755363617E0,6.674620056E-1,9.780454901E0
4.072879762E1,-1.954934692E-1,-9.770182800E0,6.741979980E-1,9.795367915E0
4.073873762E1,-1.715432739E-1,-9.782606964E0,6.578819275E-1,9.806203890E0
4.074867862E1,-1.318757629E-1,-9.787097626E0,6.342311096E-1,9.808512642E0
4.075861862E1,-6.900650024E-2,-9.788444824E0,6.137237549E-1,9.807908585E0
4.076855962E1,-2.305206299E-2,-9.802365875E0,6.102809143E-1,9.821372152E0
4.077849962E1,4.924758911E-2,-9.825118561E0,5.923182678E-1,9.843079853E0
4.078843963E1,1.290316772E-1,-9.874515839E0,5.909710693E-1,9.893025777E0
4.079838062E1,1.959425354E-1,-9.868528290E0,5.921685791E-1,9.888220654E0
4.080832063E1,2.453398132E-1,-9.876312103E0,5.990542603E-1,9.897504655E0
4.081826063E1,2.591111755E-1,-9.867181091E0,6.316864014E-1,9.890774944E0
4.082820163E1,2.546205139E-1,-9.849218445E0,6.551875305E-1,9.874269911E0
4.083814163E1,2.064207458E-1,-9.812095642E0,6.839277649E-1,9.838068286E0
4.084808162E1,1.254391479E-1,-9.805060272E0,7.212002563E-1,9.832348231E0
4.085802263E1,4.430786133E-2,-9.781559143E0,7.418572998E-1,9.809751001E0
4.086796262E1,-9.924362183E-2,-9.773326263E0,7.626640320E-1,9.803540788E0
4.087790262E1,-2.251318359E-1,-9.796827393E0,7.544311523E-1,9.828411757E0
4.088784362E1,-3.359014893E-1,-9.816885681E0,7.201524353E-1,9.848994559E0
4.089778362E1,-3.869453430E-1,-9.829309845E0,6.870712280E-1,9.860888682E0
4.090772462E1,-4.354444885E-1,-9.813742218E0,6.553372192E-1,9.845233115E0
4.091766462E1,-4.481680298E-1,-9.779164124E0,6.361770630E-1,9.810077818E0
4.092760463E1,-4.489164734E-1,-9.770033112E0,5.989045715E-1,9.798661117E0
4.093754562E1,-3.805087280E-1,-9.758357391E0,5.810916138E-1,9.783046220E0
4.094748563E1,-3.150947571E-1,-9.756710815E0,6.050418091E-1,9.780529957E0
4.095742563E1,-2.348616028E-1,-9.787696381E0,6.104306030E-1,9.809525265E0
4.096736663E1,-1.890568542E-1,-9.822873230E0,6.192622375E-1,9.844189490E0
4.097730662E1,-1.836680603E-1,-9.844578094E0,6.282435608E-1,9.866313485E0
4.098724763E1,-1.752854919E-1,-9.847871246E0,6.090834045E-1,9.868245826E0
4.099718762E1,-1.585203552E-1,-9.844278717E0,6.056405640E-1,9.864165076E0
4.100712762E1,-1.541793823E-1,-9.813442841E0,6.168672180E-1,9.834020380E0
4.101706862E1,-1.919009399E-1,-9.798174591E0,6.346801758E-1,9.820584006E0
4.102700862E1,-2.258802795E-1,-9.772577820E0,6.429130554E-1,9.796307281E0
4.103694862E1,-2.323168945E-1,-9.760303345E0,6.593788147E-1,9.785309037E0
4.104688962E1,-2.618055725E-1,-9.759854279E0,6.363267517E-1,9.784079386E0
4.105682962E1,-2.613565063E-1,-9.766290894E0,6.227050781E-1,9.789612181E0
4.106676963E1,-2.507286072E-1,-9.795180817E0,6.168672180E-1,9.817787797E0
4.107671062E1,-2.462379456E-1,-9.821376343E0,6.176156616E-1,9.843856739E0
4.108665063E1,-2.177970886E-1,-9.823022919E0,6.261479187E-1,9.845368254E0
4.109659062E1,-1.763333130E-1,-9.771679688E0,6.258485413E-1,9.793288710E0
4.110653163E1,-1.303788757E-1,-9.760153656E0,6.316864014E-1,9.781442928E0
4.111647162E1,-1.216969299E-1,-9.755213928E0,6.179150391E-1,9.775521875E0
4.112641263E1,-1.296304321E-1,-9.816586304E0,5.911207581E-1,9.835222136E0
4.113635262E1,-1.459465027E-1,-9.828262024E0,5.764512634E-1,9.846234349E0
4.114629262E1,-1.416055298E-1,-9.805808716E0,5.536985779E-1,9.822449736E0
4.115623362E1,-1.290316772E-1,-9.775272217E0,5.331912231E-1,9.790653143E0
4.116617362E1,-1.459465027E-1,-9.752369843E0,5.671705627E-1,9.769938606E0
4.117611362E1,-1.203497314E-1,-9.753717041E0,5.722599792E-1,9.771231328E0
4.118605462E1,-7.813751221E-2,-9.780062256E0,5.839356995E-1,9.797790777E0
4.119599462E1,-4.894821167E-2,-9.804611206E0,6.041436768E-1,9.823328683E0
4.120593463E1,-2.664459229E-2,-9.834399261E0,6.153703308E-1,9.853669337E0
4.121587562E1,-3.622467041E-2,-9.835447083E0,6.155200195E-1,9.854755016E0
4.122581563E1,-6.077362061E-2,-9.831704865E0,6.185137939E-1,9.851328504E0
4.123575662E1,-6.167175293E-2,-9.838141479E0,6.206094360E-1,9.857889594E0
4.124569663E1,-6.765930176E-2,-9.822424164E0,6.063890076E-1,9.841356708E0
4.125563662E1,-7.035369873E-2,-9.810299377E0,6.015989685E-1,9.828979847E0
4.126557763E1,-6.047424316E-2,-9.820178833E0,5.890251160E-1,9.838014029E0
4.127551762E1,-7.948471069E-2,-9.844428406E0,5.782475281E-1,9.861716821E0
4.128545762E1,-1.426533508E-1,-9.838141479E0,5.668711853E-1,9.855491905E0
4.129539862E1,-1.731898499E-1,-9.823621674E0,5.782475281E-1,9.842149547E0
4.130533862E1,-2.219883728E-1,-9.767638092E0,5.595364380E-1,9.786169514E0
4.131527862E1,-2.148033142E-1,-9.743837585E0,5.212161255E-1,9.760132049E0
4.132521962E1,-2.239343262E-1,-9.750274200E0,5.132826233E-1,9.766342848E0
4.133515962E1,-2.023791504E-1,-9.774523773E0,5.063969421E-1,9.789724724E0
4.134510062E1,-2.005828857E-1,-9.803563385E0,5.138813782E-1,9.819071372E0
4.135504062E1,-1.772314453E-1,-9.818232880E0,5.194198608E-1,9.833560131E0
4.136498063E1,-1.610650635E-1,-9.811945953E0,5.111869812E-1,9.826573028E0
4.137492162E1,-1.460961914E-1,-9.800270233E0,5.144801331E-1,9.814852548E0
4.138486163E1,-1.710942078E-1,-9.800719299E0,5.397775269E-1,9.817063298E0
4.139480162E1,-1.823208618E-1,-9.799222412E0,5.589376831E-1,9.816843287E0
4.140474263E1,-2.074685669E-1,-9.774224396E0,5.860313416E-1,9.793974601E0
4.141468262E1,-1.922003174E-1,-9.797126770E0,6.110293579E-1,9.818044143E0
4.142462262E1,-2.079176331E-1,-9.789043579E0,6.295907593E-1,9.811472288E0
4.143456362E1,-2.743794250E-1,-9.814790039E0,6.535409546E-1,9.840350774E0
4.144450362E1,-3.159928894E-1,-9.828711090E0,6.956034851E-1,9.858360787E0
4.145444462E1,-3.541635132E-1,-9.799970856E0,7.273374939E-1,9.833304653E0
4.146438462E1,-3.957769775E-1,-9.746981049E0,7.611671448E-1,9.784664246E0
4.147432463E1,-4.206253052E-1,-9.739197235E0,7.593708801E-1,9.777808168E0
4.148426562E1,-4.308041382E-1,-9.767488403E0,7.270381165E-1,9.803979107E0
4.149420563E1,-4.180805969E-1,-9.784403229E0,6.692582703E-1,9.816172602E0
4.150414563E1,-3.999682617E-1,-9.796977081E0,6.075865173E-1,9.823945028E0
4.151408663E1,-3.932322693E-1,-9.810598755E0,5.745053101E-1,9.835269996E0
4.152402663E1,-3.531156921E-1,-9.786648560E0,5.548960876E-1,9.808725217E0
4.153396763E1,-3.029699707E-1,-9.769284668E0,5.276527405E-1,9.788213889E0
4.154390763E1,-2.616558838E-1,-9.772278442E0,5.156776428E-1,9.789372461E0
4.155384762E1,-2.222877502E-1,-9.791438599E0,5.182223511E-1,9.807662111E0
4.156378863E1,-2.106120300E-1,-9.809401245E0,5.258564758E-1,9.825743496E0
4.157372862E1,-1.924996948E-1,-9.823022919E0,5.306465149E-1,9.839228685E0
4.158366862E1,-1.935475159E-1,-9.828711090E0,5.292993164E-1,9.844855514E0
4.159360962E1,-1.974394226E-1,-9.805209961E0,5.249583435E-1,9.821237497E0
4.160354962E1,-1.875599670E-1,-9.796827393E0,5.415737915E-1,9.813577731E0
4.161348963E1,-2.302212524E-1,-9.791438599E0,5.662724304E-1,9.810501319E0
4.162343062E1,-2.227368164E-1,-9.785750427E0,5.758525085E-1,9.805209290E0
4.163337063E1,-2.191442871E-1,-9.800868988E0,5.613327026E-1,9.819376332E0
4.164331162E1,-2.318678284E-1,-9.791438599E0,5.637277222E-1,9.810393543E0
4.165325163E1,-2.514770508E-1,-9.818382568E0,5.598358154E-1,9.837545075E0
4.166319163E1,-2.393522644E-1,-9.846224670E0,5.502557373E-1,9.864492442E0
4.167313263E1,-2.474354553E-1,-9.833800507E0,5.321434021E-1,9.851296022E0
4.168307263E1,-2.282752991E-1,-9.822873230E0,5.212161255E-1,9.839340138E0
4.169301262E1,-2.279759216E-1,-9.795031128E0,5.066963196E-1,9.810777185E0
4.170295363E1,-2.233355713E-1,-9.789193268E0,4.843927002E-1,9.803714597E0
4.171289362E1,-2.103126526E-1,-9.807006226E0,4.791535950E-1,9.820956709E0
4.172283362E1,-2.058219910E-1,-9.820328522E0,4.510121155E-1,9.832834123E0
4.173277462E1,-2.411485291E-1,-9.829609222E0,4.667294312E-1,9.843637866E0
4.174271462E1,-2.766247559E-1,-9.831555176E0,4.403842163E-1,9.845300234E0
4.175265562E1,-2.838098145E-1,-9.783205719E0,4.294569397E-1,9.796739019E0
4.176259562E1,-2.863545227E-1,-9.759255524E0,4.165837097E-1,9.772338987E0
4.177253563E1,-2.875520325E-1,-9.764045563E0,4.249662781E-1,9.777518512E0
4.178247662E1,-2.817141724E-1,-9.794582062E0,4.300556946E-1,9.808065484E0
4.179241663E1,-2.800675964E-1,-9.793683929E0,4.415817261E-1,9.807633618E0
4.180235663E1,-2.468367004E-1,-9.820927277E0,4.361929321E-1,9.833707602E0
4.181229763E1,-2.462379456E-1,-9.814041595E0,3.962260437E-1,9.825122933E0
4.182223763E1,-2.113604736E-1,-9.791438599E0,4.014651489E-1,9.801944570E0
4.183217762E1,-1.941462708E-1,-9.767638092E0,4.117936707E-1,9.778242209E0
4.184211863E1,-1.459465027E-1,-9.759255524E0,4.095483398E-1,9.768935387E0
4.185205862E1,-1.011895752E-1,-9.757608948E0,4.360432434E-1,9.767871079E0
4.186199962E1,-5.688171387E-2,-9.798623657E0,4.323010254E-1,9.808320207E0
4.187193962E1,-2.514770508E-2,-9.804611206E0,4.276606750E-1,9.813965914E0
4.188187962E1,1.377136230E-2,-9.805509338E0,4.233197021E-1,9.814652444E0
4.189182062E1,4.400848389E-2,-9.802964630E0,4.194277954E-1,9.812032000E0
4.190176062E1,5.748046875E-2,-9.802515564E0,4.144880676E-1,9.811443102E0
4.191170063E1,7.753875732E-2,-9.794731750E0,3.966751099E-1,9.803067554E0
4.192164162E1,9.894424438E-2,-9.798923035E0,3.987707520E-1,9.807532856E0
4.193158163E1,9.340576172E-2,-9.795480194E0,4.062551880E-1,9.804345983E0
4.194152162E1,7.888595581E-2,-9.820627899E0,4.059558105E-1,9.829331384E0
4.195146263E1,8.711883545E-2,-9.848320312E0,4.264631653E-1,9.857934545E0
4.196140262E1,7.259902954E-2,-9.832902374E0,4.255650330E-1,9.842374984E0
4.197134363E1,3.921844482E-2,-9.805659027E0,4.162843323E-1,9.814569766E0
4.198128362E1,-4.161346436E-2,-9.791288910E0,4.432283020E-1,9.801404059E0
4.199122362E1,-9.071136475E-2,-9.723030853E0,4.537065125E-1,9.734033446E0
4.200116462E1,-1.410067749E-1,-9.714947662E0,4.731660461E-1,9.727485651E0
4.201110462E1,-2.421963501E-1,-9.754465485E0,4.876858521E-1,9.769651655E0
4.202104462E1,-3.029699707E-1,-9.822124786E0,5.014572144E-1,9.839582586E0
4.203098562E1,-3.303630066E-1,-9.834548950E0,4.914280701E-1,9.852359835E0
4.204092562E1,-3.743714905E-1,-9.828711090E0,4.722679138E-1,9.847169781E0
4.205086662E1,-4.023632813E-1,-9.800120544E0,4.613406372E-1,9.819220645E0
4.206080662E1,-4.261637878E-1,-9.806856537E0,4.752616882E-1,9.827610309E0
4.207074663E1,-4.285588074E-1,-9.785301361E0,4.779560852E-1,9.806336084E0
4.208068762E1,-4.198768616E-1,-9.793983307E0,4.535568237E-1,9.813466227E0
4.209062763E1,-4.101470947E-1,-9.801617432E0,4.312532043E-1,9.819669253E0
4.210056762E1,-3.858975220E-1,-9.822723541E0,4.294569397E-1,9.839677227E0
4.211050863E1,-3.701802063E-1,-9.826316071E0,4.134402466E-1,9.841974077E0
4.212044862E1,-3.610491943E-1,-9.816137238E0,4.315525818E-1,9.832250221E0
4.213038963E1,-3.083587646E-1,-9.807006226E0,4.077520752E-1,9.820321685E0
4.214032962E1,-2.538720703E-1,-9.782606964E0,3.517684937E-1,9.792220949E0
4.215026962E1,-1.746867371E-1,-9.817484436E0,3.001258850E-1,9.823624161E0
4.216021062E1,-1.269360352E-1,-9.889933777E0,2.748284912E-1,9.894565860E0
4.217015062E1,-9.415420532E-2,-9.918674011E0,2.912942505E-1,9.923397175E0
4.218009062E1,-9.220825195E-2,-9.896071014E0,3.095562744E-1,9.901340766E0
4.219003162E1,-7.978408813E-2,-9.828411713E0,3.242257690E-1,9.834081790E0
4.219997162E1,-7.349716187E-2,-9.802814941E0,3.598516846E-1,9.809692954E0
4.220991163E1,-1.193019104E-1,-9.798174591E0,4.053570557E-1,9.807281611E0
4.221985262E1,-1.561253357E-1,-9.805659027E0,4.514611816E-1,9.817287878E0
4.222979263E1,-1.643582153E-1,-9.810898132E0,4.755610657E-1,9.823792247E0
4.223973362E1,-1.826202393E-1,-9.802814941E0,4.638853455E-1,9.815483714E0
4.224967363E1,-1.910028076E-1,-9.845176849E0,4.601431274E-1,9.857774646E0
4.225961362E1,-2.152523804E-1,-9.861492920E0,4.900808716E-1,9.876009086E0
4.226955463E1,-2.179467773E-1,-9.854607239E0,5.186714172E-1,9.870653710E0
4.227949462E1,-2.374063110E-1,-9.818382568E0,5.312452698E-1,9.835609770E0
4.228943462E1,-2.049238586E-1,-9.777367859E0,5.060975647E-1,9.792601839E0
4.229937562E1,-1.841171265E-1,-9.790241089E0,4.885839844E-1,9.804153916E0
4.230931562E1,-2.176473999E-1,-9.832453308E0,5.069956970E-1,9.847921257E0
4.231925562E1,-2.248324585E-1,-9.830357666E0,5.114863586E-1,9.846222614E0
4.232919650E1,-2.371069336E-1,-9.824070740E0,4.851411438E-1,9.838899711E0
4.233913650E1,-2.586621094E-1,-9.788295135E0,5.013075256E-1,9.804536551E0
4.234907750E1,-2.472857666E-1,-9.754764862E0,4.745132446E-1,9.769429389E0
4.235901750E1,-2.338137817E-1,-9.719588013E0,4.451742554E-1,9.732586508E0
4.236895750E1,-1.830693054E-1,-9.741442566E0,4.099974060E-1,9.751785247E0
4.237889850E1,-1.172062683E-1,-9.795330505E0,3.926335144E-1,9.803897087E0
4.238883850E1,-9.205856323E-2,-9.863588562E0,3.838018799E-1,9.871482056E0
4.239877850E1,-7.574249268E-2,-9.904303894E0,3.941304016E-1,9.912432160E0
4.240871950E1,-8.023315430E-2,-9.919572144E0,4.427792358E-1,9.929773528E0
4.241865950E1,-9.460327148E-2,-9.886191559E0,4.523593140E-1,9.896987535E0
4.242860050E1,-1.389111328E-1,-9.896071014E0,4.577481079E-1,9.907625909E0
4.243854050E1,-2.041754150E-1,-9.818083191E0,5.005590820E-1,9.832955026E0
4.244848050E1,-4.197271729E-1,-9.878707123E0,5.929170227E-1,9.905381159E0
4.245842150E1,-6.526428223E-1,-9.914931793E0,7.623646545E-1,9.965591552E0
4.246836150E1,-7.048841858E-1,-9.835596771E0,7.688012695E-1,9.890747239E0
4.247830150E1,-6.373745728E-1,-9.891280975E0,5.764512634E-1,9.928543787E0
4.248824250E1,-5.387297058E-1,-9.920619965E0,4.278103638E-1,9.944443267E0
4.249818250E1,-4.174818420E-1,-9.803114319E0,3.365002441E-1,9.817768272E0
4.250812250E1,-4.336482239E-1,-9.792336731E0,3.472778320E-1,9.808083978E0
4.251806350E1,-4.267625427E-1,-9.824220428E0,4.469705200E-1,9.843638349E0
4.252800350E1,-3.020718384E-1,-9.768236847E0,5.168751526E-1,9.786565200E0
4.253794450E1,-2.490820312E-1,-9.720785522E0,5.460644531E-1,9.739296659E0
4.254788450E1,-2.598596191E-1,-9.694440308E0,5.680686951E-1,9.714545895E0
4.255782450E1,-1.899549866E-1,-9.654772797E0,5.785469055E-1,9.673956645E0
4.256776550E1,-2.050735474E-2,-9.656569061E0,5.358856201E-1,9.671448701E0
4.257770550E1,1.528321838E-1,-9.710606689E0,4.216731262E-1,9.720959221E0
4.258764550E1,3.604504395E-1,-9.723928986E0,2.664459229E-1,9.734254613E0
4.259758650E1,3.851490784E-1,-9.820478210E0,2.562670898E-1,9.831368415E0
4.260752650E1,5.897735596E-2,-9.991572418E0,4.707710266E-1,1.000283075E1
4.261746750E1,-6.197113037E-2,-9.882449341E0,5.791456604E-1,9.899598734E0
4.262740750E1,-2.088157654E-1,-9.817933502E0,5.614823914E-1,9.836192594E0
4.263734750E1,-3.626957703E-1,-9.750124512E0,6.756948853E-1,9.780237205E0
4.264728850E1,-2.490820312E-1,-9.611512756E0,7.255412292E-1,9.642075990E0
4.265722850E1,-7.454498291E-2,-9.671987000E0,5.650749207E-1,9.688766647E0
4.266716850E1,-2.007325745E-1,-9.754764862E0,5.451663208E-1,9.772048782E0
4.267710950E1,-3.439846802E-1,-9.772727509E0,5.851332092E-1,9.796270172E0
4.268704950E1,-2.447410583E-1,-9.804311829E0,5.504054260E-1,9.822798723E0
4.269699050E1,-1.401086426E-1,-9.835896149E0,4.598437500E-1,9.847636252E0
4.270693050E1,-1.933978271E-1,-9.817035370E0,3.891906738E-1,9.826650271E0
4.271687050E1,-2.872526550E-1,-9.758507080E0,3.742218018E-1,9.769903606E0
4.272681150E1,-2.977308655E-1,-9.751771088E0,3.971241760E-1,9.764394022E0
4.273675150E1,-2.839595032E-1,-9.815089417E0,4.023632813E-1,9.827436566E0
4.274669150E1,-1.543290710E-1,-9.750423889E0,3.164419556E-1,9.756778105E0
4.275663250E1,-1.468446350E-1,-9.772128754E0,2.606080627E-1,9.776706004E0
4.276657250E1,-1.034349060E-1,-9.782756653E0,2.055226135E-1,9.785461974E0
4.277651350E1,-2.574645996E-2,-9.795779572E0,1.947450256E-1,9.797749023E0
4.278645350E1,2.200424194E-2,-9.793683929E0,2.019300842E-1,9.795790160E0
4.279639350E1,-1.032852173E-2,-9.796378326E0,2.077679443E-1,9.798586761E0
4.280633450E1,-3.772155762E-2,-9.775870972E0,2.215393066E-1,9.778453653E0
4.281627450E1,-8.352630615E-2,-9.781858521E0,2.499801636E-1,9.785408670E0
4.282621450E1,-1.498384094E-1,-9.823322296E0,3.257226562E-1,9.829863058E0
4.283615550E1,-1.555265808E-1,-9.826465759E0,3.637435913E-1,9.834425618E0
4.284609550E1,-2.005828857E-1,-9.880503387E0,3.900888062E-1,9.890235081E0
4.285603550E1,-2.499801636E-1,-9.857451324E0,3.778143311E-1,9.867855915E0
4.286597650E1,-2.544708252E-1,-9.804461517E0,4.098477173E-1,9.816322947E0
4.287591650E1,-1.927990723E-1,-9.670939178E0,4.260140991E-1,9.682237556E0
4.288585750E1,-1.857637024E-1,-9.669591980E0,4.203259277E-1,9.680505725E0
4.289579750E1,-2.374063110E-1,-9.913135529E0,4.095483398E-1,9.924431853E0
4.290573750E1,-2.404000854E-1,-9.996811523E0,4.077520752E-1,1.000801152E1
4.291567850E1,-1.941462708E-1,-9.883497162E0,3.905378723E-1,9.893115220E0
4.292561850E1,-1.758842468E-1,-9.803563385E0,3.884422302E-1,9.812832296E0
4.293555850E1,-1.411564636E-1,-9.789492645E0,3.489244080E-1,9.796725965E0
4.294549950E1,-1.320254517E-1,-9.749226379E0,3.423381042E-1,9.756128387E0
4.295543950E1,-9.819580078E-2,-9.730814667E0,3.394940186E-1,9.737230237E0
4.296538050E1,-5.568420410E-2,-9.746531982E0,3.270698547E-1,9.752177249E0
4.297532050E1,-1.062789917E-2,-9.783804474E0,3.125500488E-1,9.788801278E0
4.298526050E1,2.933898926E-2,-9.808054047E0,2.763253784E-1,9.811989639E0
4.299520150E1,3.861968994E-2,-9.817484436E0,2.758763123E-1,9.821435734E0
4.300514150E1,2.499801636E-2,-9.814490662E0,2.649490356E-1,9.818098076E0
4.301508150E1,6.212081909E-2,-9.798174591E0,2.835104370E-1,9.802472264E0
4.302502250E1,4.535568237E-2,-9.790839844E0,2.875520325E-1,9.795166571E0
4.303496250E1,7.140151978E-2,-9.808203735E0,3.047662354E-1,9.813197295E0
4.304490350E1,2.993774414E-2,-9.822723541E0,3.273692322E-1,9.828222863E0
4.305484350E1,-2.993774414E-4,-9.840386810E0,3.513194275E-1,9.846656184E0
4.306478350E1,-7.933502197E-3,-9.840985565E0,3.436853027E-1,9.846988343E0
4.307472450E1,-5.448669434E-2,-9.852361908E0,3.393443298E-1,9.858354758E0
4.308466450E1,-7.514373779E-2,-9.837243347E0,3.570075989E-1,9.844006180E0
4.309460450E1,-1.187031555E-1,-9.836644592E0,3.610491943E-1,9.843984142E0
4.310454550E1,-1.122665405E-1,-9.810000000E0,3.821553040E-1,9.818082626E0
4.311448550E1,-1.049317932E-1,-9.761949921E0,3.829037476E-1,9.770020072E0
4.312442650E1,-7.873626709E-2,-9.736951904E0,3.788621521E-1,9.744637926E0
4.313436650E1,-4.400848389E-2,-9.742191010E0,3.562591553E-1,9.748802131E0
4.314430650E1,-2.245330811E-3,-9.757309570E0,3.683839417E-1,9.764261458E0
4.315424750E1,-1.137634277E-2,-9.815837860E0,3.610491943E-1,9.822482315E0
4.316418750E1,-4.625381470E-2,-9.828112335E0,3.781137085E-1,9.835491928E0
4.317412750E1,-1.002914429E-1,-9.855355682E0,4.065545654E-1,9.864247595E0
4.318406850E1,-1.342707825E-1,-9.821376343E0,4.129911804E-1,9.830972669E0
4.319400850E1,-1.752854919E-1,-9.795330505E0,3.827540588E-1,9.804372768E0
4.320394850E1,-2.118095398E-1,-9.777068481E0,3.842509460E-1,9.786908611E0
4.321388950E1,-2.357597351E-1,-9.762249298E0,3.522175598E-1,9.771445708E0
4.322382950E1,-2.691403198E-1,-9.795629883E0,3.405418396E-1,9.805241968E0
4.323377050E1,-2.977308655E-1,-9.829609222E0,3.356021118E-1,9.839841966E0
4.324371050E1,-2.829116821E-1,-9.861043854E0,3.254232788E-1,9.870467325E0
4.325365050E1,-2.493814087E-1,-9.881700897E0,2.936892700E-1,9.889209124E0
4.326359150E1,-2.035766602E-1,-9.870773621E0,2.839595032E-1,9.876955418E0
4.327353150E1,-1.889071655E-1,-9.846823425E0,2.806663513E-1,9.852633713E0
4.328347150E1,-1.999841309E-1,-9.801916809E0,3.121009827E-1,9.808923173E0
4.329341250E1,-2.288740540E-1,-9.772727509E0,3.462300110E-1,9.781536766E0
4.330335250E1,-2.225871277E-1,-9.749675446E0,3.927832031E-1,9.760122692E0
4.331329350E1,-2.091151428E-1,-9.749974823E0,4.108955383E-1,9.760869497E0
4.332323400E1,-1.794767761E-1,-9.769134979E0,4.240681458E-1,9.779981797E0
4.333317400E1,-1.691482544E-1,-9.772577820E0,4.457730103E-1,9.784201651E0
