"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.036143375E1,2.187756822E-3,-5.576797202E-2,5.373735353E-2,7.747616503E-2
4.037137375E1,1.264998503E-2,-5.100650340E-2,5.272534862E-2,7.444224538E-2
4.038131475E1,6.952952128E-3,-3.908213228E-2,4.495542869E-2,5.997288700E-2
4.039125475E1,9.390017367E-4,-2.369651757E-2,3.264044225E-2,4.034606721E-2
4.040119575E1,3.025297774E-3,-7.950322703E-3,2.453154884E-2,2.596453247E-2
4.041113575E1,3.760064021E-3,5.936304806E-4,2.075358853E-2,2.109980842E-2
4.042107675E1,5.966081284E-3,-4.158386961E-3,1.213035639E-2,1.414326180E-2
4.043101675E1,7.681156974E-3,-6.928340532E-3,5.177641753E-3,1.156762936E-2
4.044095675E1,4.349976778E-3,-1.180093968E-3,-4.232472740E-3,6.182939854E-3
4.045089775E1,1.663753577E-2,2.103919163E-2,-1.270452049E-2,2.967928607E-2
4.046083775E1,3.755751252E-2,4.905094579E-2,-1.753597707E-2,6.421894207E-2
4.047077875E1,5.332449079E-2,8.680125326E-2,-1.817992888E-2,1.034817312E-1
4.048071875E1,6.468420476E-2,1.253124326E-1,-1.985798776E-2,1.424134537E-1
4.049065975E1,6.728265435E-2,1.522638798E-1,-9.515335783E-3,1.667386766E-1
4.050059975E1,7.542669773E-2,1.501156241E-1,1.938105212E-3,1.680108436E-1
4.051054075E1,7.617983967E-2,1.161139831E-1,2.074108832E-2,1.404137379E-1
4.052048075E1,6.781584024E-2,6.100649014E-2,3.696263582E-2,9.842264208E-2
4.053042175E1,4.758061096E-2,-1.294967602E-3,4.968375713E-2,6.880455801E-2
4.054036175E1,2.626544610E-2,-6.263404340E-2,5.298239738E-2,8.613960461E-2
4.055030175E1,1.238238718E-2,-1.024243310E-1,5.157864466E-2,1.153448034E-1
4.056024275E1,1.251249481E-2,-1.244088486E-1,4.023003206E-2,1.313490754E-1
4.057018275E1,8.557700552E-3,-1.271849275E-1,2.862983570E-2,1.306480291E-1
4.058012375E1,1.483878866E-2,-1.048433930E-1,1.600229181E-2,1.070906160E-1
4.059006375E1,1.392399333E-2,-6.008151546E-2,-4.894468002E-3,6.186777762E-2
4.060000475E1,1.772485673E-2,-8.682774380E-3,-2.463248745E-2,3.156454585E-2
4.060994475E1,3.146516904E-2,3.808686137E-2,-3.808677569E-2,6.238003170E-2
4.061988575E1,5.367377773E-2,5.730874836E-2,-5.091026425E-2,9.357896164E-2
4.062982575E1,7.242430001E-2,4.702867940E-2,-6.037088111E-2,1.053642217E-1
4.063976575E1,7.881736010E-2,1.487441547E-2,-7.426694781E-2,1.093115000E-1
4.064970675E1,6.768534333E-2,-1.251513138E-2,-7.509891689E-2,1.018713970E-1
4.065964675E1,4.208050668E-2,-2.606470510E-2,-6.070004776E-2,7.832390244E-2
4.066958775E1,8.287922479E-3,-1.879534125E-2,-4.319268838E-2,4.782847312E-2
4.067952775E1,-3.427198529E-2,-3.416812513E-3,-2.504602447E-2,4.258575966E-2
4.068946875E1,-8.708938956E-2,-1.007205248E-2,-1.786774024E-2,8.947214179E-2
4.069940875E1,-1.174941212E-1,-3.208285943E-2,-2.363073826E-2,1.240668778E-1
4.070934975E1,-1.268327534E-1,-4.992816970E-2,-2.827928588E-2,1.392087910E-1
4.071928975E1,-1.311409622E-1,-4.469658434E-2,-3.163182363E-2,1.421137182E-1
4.072923075E1,-1.395000815E-1,-6.184612866E-3,-4.477984831E-2,1.466415937E-1
4.073917075E1,-1.554758400E-1,6.388403475E-2,-5.948374048E-2,1.783037355E-1
4.074911075E1,-1.556233764E-1,1.396853179E-1,-7.064291835E-2,2.207284422E-1
4.075905175E1,-1.310190111E-1,1.888801306E-1,-7.561148703E-2,2.419892188E-1
4.076899175E1,-1.005561724E-1,2.097595781E-1,-7.220476866E-2,2.435655005E-1
4.077893275E1,-7.328122109E-2,1.865519583E-1,-6.998798996E-2,2.122971720E-1
4.078887275E1,-4.573747143E-2,1.392204016E-1,-6.617487222E-2,1.607897703E-1
4.079881375E1,-1.539607719E-2,7.304864377E-2,-5.104320124E-2,9.043534675E-2
4.080875375E1,1.353943348E-2,8.365255781E-3,-3.463333845E-2,3.811511374E-2
4.081869475E1,4.012397677E-2,-5.494044349E-2,-2.460543811E-2,7.234509954E-2
4.082863475E1,5.215134472E-2,-9.780615568E-2,-1.730544679E-2,1.121841581E-1
4.083857575E1,6.033887342E-2,-1.249113902E-1,-1.115273032E-2,1.391690283E-1
4.084851575E1,7.253295183E-2,-1.371262372E-1,-2.394925104E-3,1.551462848E-1
4.085845575E1,8.310122043E-2,-1.398353279E-1,-2.326843096E-3,1.626811174E-1
4.086839675E1,9.282069653E-2,-1.307230443E-1,-1.646226738E-4,1.603253664E-1
4.087833675E1,9.224945307E-2,-1.089570969E-1,1.939847134E-4,1.427643099E-1
4.088827775E1,8.031316102E-2,-7.593789697E-2,-3.275847761E-3,1.105780232E-1
4.089821775E1,5.659233779E-2,-3.913123906E-2,-2.595727099E-3,6.885262788E-2
4.090815875E1,2.874925546E-2,5.158461630E-3,1.693293569E-3,2.925742058E-2
4.091809875E1,3.275004448E-3,4.352454096E-2,4.385136999E-3,4.386730840E-2
4.092803975E1,-2.201330848E-2,6.854867190E-2,7.341778371E-3,7.236993768E-2
4.093797975E1,-4.451363161E-2,7.643544674E-2,7.531924173E-3,8.877257910E-2
4.094791975E1,-6.331127882E-2,7.619895786E-2,2.266855212E-3,9.909459035E-2
4.095786075E1,-7.328671217E-2,6.856293231E-2,4.458656069E-3,1.004574411E-1
4.096780075E1,-8.105142415E-2,6.072471663E-2,3.925419878E-4,1.012767429E-1
4.097774175E1,-8.873876184E-2,6.220683455E-2,6.954071578E-4,1.083731595E-1
4.098768175E1,-9.216598421E-2,6.368808448E-2,-7.212316617E-3,1.122620072E-1
4.099762275E1,-8.843232691E-2,6.794776767E-2,-1.089959498E-2,1.120534549E-1
4.100756275E1,-7.823827863E-2,6.594213843E-2,-2.103611827E-2,1.044610556E-1
4.101750375E1,-6.896162033E-2,5.931496620E-2,-2.876020037E-2,9.539978731E-2
4.102744375E1,-5.458294600E-2,5.389783159E-2,-3.645300493E-2,8.492994650E-2
4.103738475E1,-4.080900550E-2,4.718304053E-2,-4.463115707E-2,7.670433120E-2
4.104732475E1,-3.745874763E-2,3.960608318E-2,-5.057772994E-2,7.436334019E-2
4.105726475E1,-3.100747988E-2,3.149536625E-2,-5.753046647E-2,7.254775307E-2
4.106720575E1,-2.197217196E-2,1.995881647E-2,-6.029695645E-2,6.720754164E-2
4.107714575E1,-4.035710823E-3,1.586990431E-2,-5.918946490E-2,6.141281283E-2
4.108708675E1,6.057403516E-3,1.445283648E-2,-4.804120585E-2,5.053250518E-2
4.109702675E1,1.982013509E-2,1.365497615E-2,-3.290359676E-2,4.076693278E-2
4.110696775E1,2.326573431E-2,1.795624755E-2,-1.528252568E-2,3.312516884E-2
4.111690775E1,1.330759283E-2,2.202047408E-2,-2.020715736E-3,2.580845981E-2
4.112684875E1,-1.940868213E-3,2.838622779E-2,1.413401961E-2,3.176972470E-2
4.113678879E1,-1.710585132E-2,3.501256555E-2,2.696095034E-2,4.738546971E-2
4.114672979E1,-4.051423818E-2,4.262121767E-2,3.743783012E-2,6.971056459E-2
4.115666979E1,-5.450990051E-2,4.221244901E-2,4.366369918E-2,8.160722230E-2
4.116660979E1,-6.423283368E-2,4.634354264E-2,4.864913598E-2,9.295331784E-2
4.117655079E1,-6.694463640E-2,4.450041428E-2,5.208048224E-2,9.578229401E-2
4.118649079E1,-6.407747418E-2,3.847581148E-2,5.286398530E-2,9.154731950E-2
4.119643179E1,-6.792917848E-2,3.256846964E-2,4.787823558E-2,8.926031563E-2
4.120637179E1,-7.538762689E-2,2.833990008E-2,4.877492040E-2,9.415645004E-2
4.121631279E1,-8.246098459E-2,2.702429891E-2,5.071290582E-2,1.005083356E-1
4.122625279E1,-9.129071981E-2,2.500861138E-2,5.219523981E-2,1.080914854E-1
4.123619379E1,-9.448111802E-2,1.371357776E-2,5.212377757E-2,1.087733059E-1
4.124613379E1,-9.350346774E-2,8.474340662E-3,4.939110950E-2,1.060857890E-1
4.125607379E1,-8.869699389E-2,-1.127616270E-3,3.679101169E-2,9.603128024E-2
4.126601479E1,-7.612154633E-2,-5.656321533E-3,2.669017576E-2,8.086315150E-2
4.127595479E1,-5.371896550E-2,-9.383647703E-3,1.443380769E-2,5.641023757E-2
4.128589579E1,-3.028527834E-2,-6.095442455E-3,7.901673671E-4,3.090270000E-2
4.129583579E1,-1.375445630E-2,-5.689021666E-3,-8.130690083E-3,1.696048811E-2
4.130577679E1,-3.202746389E-3,-3.016539384E-3,-1.509538852E-2,1.572348081E-2
4.131571679E1,-8.139811456E-3,6.205142476E-3,-1.660473458E-2,1.950583334E-2
4.132565779E1,-1.270473655E-2,1.832119562E-2,-1.375275478E-2,2.619570201E-2
4.133559779E1,-1.208806876E-2,2.424253523E-2,-1.307678130E-2,3.008029471E-2
4.134553879E1,-7.634464651E-3,2.405904420E-2,-1.272124890E-2,2.826575369E-2
4.135547879E1,-5.189949181E-3,1.760307886E-2,-7.877904922E-3,1.997161345E-2
4.136541879E1,-4.035202786E-3,1.438251697E-2,-2.561702859E-3,1.515592219E-2
4.137535979E1,-6.027755328E-3,1.166290976E-2,2.538882662E-3,1.337173226E-2
4.138529979E1,-7.546289824E-3,3.375418019E-3,8.824475110E-3,1.209178638E-2
4.139524079E1,-5.242655519E-3,-4.583971575E-3,7.716866676E-3,1.039462667E-2
4.140518079E1,-8.625403047E-3,-1.274229866E-2,5.529079586E-3,1.635036617E-2
4.141512179E1,-1.612939499E-2,-1.865364797E-2,1.752213575E-5,2.466001364E-2
4.142506179E1,-2.159659751E-2,-1.486476883E-2,-9.187693708E-3,2.778107435E-2
4.143500279E1,-2.842380106E-2,1.362368930E-3,-1.826836355E-2,3.381570083E-2
4.144494279E1,-2.959932014E-2,1.869608648E-2,-2.267829143E-2,4.171292731E-2
4.145488379E1,-2.446823195E-2,3.523350507E-2,-3.264899924E-2,5.390780468E-2
4.146482379E1,-9.736157954E-3,4.134066403E-2,-3.149585053E-2,5.287562647E-2
4.147476379E1,1.078010723E-2,3.811008856E-2,-4.012407362E-2,5.637846083E-2
4.148470479E1,2.496703342E-2,2.860580198E-2,-3.953391686E-2,5.481400594E-2
4.149464479E1,3.582723439E-2,1.064335834E-2,-3.542053327E-2,5.149258177E-2
4.150458579E1,3.540139273E-2,-8.949518204E-3,-2.471729182E-2,4.409418327E-2
4.151452579E1,3.842766583E-2,-2.981905639E-2,-1.819790713E-2,5.193289371E-2
4.152446679E1,4.468609393E-2,-5.920517445E-2,-1.241192315E-2,7.520741657E-2
4.153440679E1,3.964259848E-2,-8.110526949E-2,-1.209610142E-2,9.108191930E-2
4.154434779E1,2.357202023E-2,-9.249986708E-2,-1.283539459E-2,9.631517483E-2
4.155428779E1,3.385696094E-3,-9.135410190E-2,-1.168714371E-2,9.216086045E-2
4.156422879E1,-7.457097992E-3,-8.162450790E-2,-1.701852493E-2,8.371259637E-2
4.157416879E1,-1.843210496E-2,-6.827554107E-2,-1.746229082E-2,7.284383023E-2
4.158410879E1,-2.297119796E-2,-5.717282370E-2,-2.273508348E-2,6.567565551E-2
4.159404979E1,-3.001237847E-2,-3.983320296E-2,-3.053289838E-2,5.847807113E-2
4.160398979E1,-3.552166000E-2,-2.188988775E-2,-3.327755630E-2,5.336994724E-2
4.161393079E1,-3.461870179E-2,-1.736009726E-3,-3.153299913E-2,4.685934568E-2
4.162387079E1,-2.159797587E-2,6.232700776E-3,-3.233620897E-2,3.938209658E-2
4.163381179E1,-1.587985270E-2,7.090527564E-3,-2.507596649E-2,3.051637918E-2
4.164375179E1,-8.947911672E-3,-2.024673857E-3,-1.551868021E-2,1.802758617E-2
4.165369279E1,-8.140803315E-3,-2.008901164E-2,-2.415380673E-3,2.180997779E-2
4.166363279E1,-1.032166649E-2,-3.725973889E-2,6.573587190E-3,3.921781470E-2
4.167357379E1,-9.320078418E-3,-5.566106364E-2,1.573275216E-2,5.858786016E-2
4.168351379E1,-8.299821056E-3,-6.308302283E-2,1.817726716E-2,6.617225885E-2
4.169345379E1,-1.371063571E-2,-5.912387744E-2,2.023055963E-2,6.397569818E-2
4.170339479E1,-2.016826905E-2,-4.658465087E-2,2.007050440E-2,5.458675591E-2
4.171333479E1,-2.639498375E-2,-2.802180313E-2,1.466477104E-2,4.119432154E-2
4.172327579E1,-2.748714574E-2,-1.473981980E-2,6.996732205E-3,3.196497662E-2
4.173321579E1,-2.693061531E-2,-5.226580892E-3,6.694425829E-4,2.744127078E-2
4.174315679E1,-3.302339464E-2,5.844712723E-3,-2.398252487E-3,3.362226756E-2
4.175309679E1,-3.422883898E-2,1.487651188E-2,-5.086044781E-3,3.766685380E-2
4.176303779E1,-3.331217915E-2,1.382323168E-2,-6.000841036E-3,3.656218137E-2
4.177297779E1,-2.025397494E-2,8.245331235E-3,-7.434424013E-3,2.309717837E-2
4.178291879E1,-1.044741645E-2,-4.102681298E-3,-1.016043592E-2,1.513984685E-2
4.179285879E1,-6.638601772E-4,-1.658196375E-2,-1.010372303E-2,1.942903629E-2
4.180279879E1,1.216485258E-2,-2.552938461E-2,-6.262112409E-3,2.896458474E-2
4.181273979E1,2.145810053E-2,-2.519482374E-2,-2.867318923E-3,3.321822902E-2
4.182267979E1,2.542194910E-2,-2.246375196E-2,-8.241415489E-4,3.393486198E-2
4.183262079E1,3.150044382E-2,-2.231895551E-2,-7.004661020E-4,3.861223107E-2
4.184256079E1,3.620145470E-2,-2.218420058E-2,1.193307806E-3,4.247479325E-2
4.185250179E1,4.665383324E-2,-2.438936755E-2,2.262712689E-3,5.269289586E-2
4.186244179E1,4.761150479E-2,-3.262226284E-2,-9.018997662E-5,5.771547068E-2
4.187238279E1,4.287991673E-2,-3.849877417E-2,2.156651579E-3,5.766709649E-2
4.188232279E1,4.037467763E-2,-4.163304716E-2,2.145466395E-3,5.803471578E-2
4.189226379E1,4.097841680E-2,-4.148303717E-2,3.837758210E-3,5.843630211E-2
4.190220379E1,3.271542490E-2,-3.410741314E-2,7.583227940E-3,4.786564534E-2
4.191214379E1,1.860350557E-2,-2.414784208E-2,6.717982702E-3,3.121441955E-2
4.192208479E1,6.099165883E-3,-6.717719138E-3,2.249997342E-3,9.348265236E-3
4.193202479E1,7.473239675E-4,5.902295932E-3,-3.044313984E-3,6.683071002E-3
4.194196579E1,-3.688969882E-3,1.311546750E-2,-7.702715695E-3,1.565106436E-2
4.195190579E1,-4.896492697E-3,2.115671895E-2,-1.273120195E-2,2.517272136E-2
4.196184679E1,-1.467428822E-2,2.793126740E-2,-2.081735805E-2,3.780016970E-2
4.197178679E1,-2.614050731E-2,3.261405602E-2,-2.612682991E-2,4.929111496E-2
4.198172779E1,-2.814560197E-2,3.682451323E-2,-3.173624724E-2,5.617302799E-2
4.199166779E1,-2.867268585E-2,4.223695770E-2,-2.971667610E-2,5.906914887E-2
4.200160879E1,-2.550592087E-2,4.329955950E-2,-2.234957367E-2,5.499915723E-2
4.201154879E1,-1.115429308E-2,3.604477644E-2,-2.180235647E-2,4.357736695E-2
4.202148879E1,5.016687326E-3,2.209620178E-2,-1.689841226E-2,2.826597993E-2
4.203142979E1,1.431981195E-2,1.298221573E-2,-1.418250613E-2,2.397370267E-2
4.204136979E1,2.077557892E-2,6.178372074E-3,-8.289729245E-3,2.320595983E-2
4.205131079E1,2.411976084E-2,1.385282632E-2,-2.664934378E-3,2.794218201E-2
4.206125079E1,2.265102789E-2,1.865051128E-2,1.113292528E-3,2.936239186E-2
4.207119179E1,2.643457800E-2,3.005450405E-2,1.508359681E-3,4.005415430E-2
4.208113179E1,1.954897493E-2,3.302552551E-2,1.650613267E-4,3.837805364E-2
4.209107279E1,1.394253969E-2,3.579409793E-2,-7.760215085E-4,3.842153132E-2
4.210101279E1,6.579964422E-3,3.122464940E-2,-7.412885316E-3,3.276012104E-2
4.211095279E1,-4.728907254E-3,2.867785841E-2,-6.056104787E-3,2.968936732E-2
4.212089379E1,-1.306380238E-2,2.480775118E-2,-8.096352220E-3,2.918284377E-2
4.213083425E1,-1.970771141E-2,2.214705385E-2,-5.584393628E-3,3.016738861E-2
4.214077525E1,-2.078229748E-2,2.617055736E-2,-4.865339957E-3,3.377089715E-2
4.215071525E1,-1.633116230E-2,4.019819200E-2,-8.497125469E-3,4.421315012E-2
4.216065625E1,-1.175771561E-2,5.761393160E-2,-8.865440264E-3,5.946599887E-2
4.217059625E1,-7.180107757E-3,7.804866135E-2,-8.038007654E-3,7.878932068E-2
4.218053725E1,3.555094590E-3,8.420988172E-2,-4.847540520E-3,8.442417620E-2
4.219047725E1,1.525789872E-2,7.160244137E-2,-2.683238126E-4,7.321055307E-2
4.220041825E1,1.780041866E-2,5.348921940E-2,4.887289833E-3,5.658477797E-2
4.221035825E1,1.685109921E-2,2.993607335E-2,1.149377692E-2,3.622478351E-2
4.222029925E1,1.753127016E-2,6.167893298E-3,1.292282902E-2,2.263598575E-2
4.223023925E1,1.531249378E-2,-1.259925216E-2,1.541796140E-2,2.511826337E-2
4.224017925E1,1.515190490E-2,-1.728162169E-2,1.487973705E-2,2.737957715E-2
4.225012025E1,1.659613661E-2,-1.221568696E-2,1.037751604E-2,2.307265909E-2
4.226006025E1,1.794848964E-2,-2.277835505E-3,3.070068313E-3,1.835107992E-2
4.227000125E1,1.736440882E-2,1.820930652E-2,-5.328408442E-3,2.571951544E-2
4.227994125E1,1.103886776E-2,4.547847807E-2,-1.339698676E-2,4.867882315E-2
4.228988225E1,6.081297994E-3,7.482133806E-2,-2.506854199E-2,7.914320319E-2
4.229982225E1,7.454690058E-3,9.997223318E-2,-3.267053515E-2,1.054390045E-1
4.230976325E1,1.089900546E-2,1.116398275E-1,-3.556306288E-2,1.176731526E-1
4.231970325E1,1.464234479E-2,1.048929766E-1,-3.388180956E-2,1.111976250E-1
4.232964425E1,8.932236582E-3,8.703620732E-2,-2.815744281E-2,9.191260969E-2
4.233958425E1,-6.061093882E-3,6.358760595E-2,-2.328652143E-2,6.798810610E-2
4.234952425E1,-2.266534418E-2,4.315797612E-2,-1.891750470E-2,5.228958513E-2
4.235946525E1,-3.487247601E-2,3.089384921E-2,-1.769538224E-2,4.983619222E-2
4.236940525E1,-3.458047658E-2,2.999303117E-2,-8.971847594E-3,4.664638602E-2
4.237934625E1,-2.560455725E-2,3.131023049E-2,-8.565716445E-3,4.134362567E-2
4.238928625E1,-2.293161489E-2,3.623358160E-2,-2.278023632E-3,4.294089879E-2
4.239922725E1,-2.280378342E-2,4.298043251E-2,4.425419029E-3,4.885605848E-2
4.240916725E1,-1.969509758E-2,4.643340409E-2,8.409287781E-3,5.113388314E-2
4.241910825E1,-9.911975823E-3,4.541847482E-2,1.395159215E-2,4.853588408E-2
4.242904825E1,3.411431797E-3,3.224369138E-2,1.445750985E-2,3.550088861E-2
4.243898925E1,6.757161114E-3,1.776807941E-2,1.131098531E-2,2.212017769E-2
4.244892925E1,1.333049592E-2,7.764573675E-3,6.505927071E-3,1.674269431E-2
4.245886925E1,2.100173198E-2,-2.650516573E-3,6.085946690E-3,2.202581965E-2
4.246881025E1,3.496272117E-2,-1.808178611E-2,5.268105306E-3,3.971266541E-2
4.247875025E1,4.224327207E-2,-3.461362422E-2,6.206870079E-3,5.496473644E-2
4.248869125E1,4.092738032E-2,-4.409189522E-2,5.516094621E-3,6.041169576E-2
4.249863125E1,3.809564188E-2,-4.839902744E-2,7.229305804E-3,6.201618055E-2
4.250857225E1,2.909529582E-2,-4.814911634E-2,1.100768335E-2,5.732401535E-2
4.251851225E1,1.681812480E-2,-5.373989046E-2,1.172433980E-2,5.751769547E-2
4.252845325E1,9.601876140E-3,-5.672802776E-2,1.642235927E-2,5.983275895E-2
4.253839325E1,-6.073517143E-4,-7.001613081E-2,1.679147407E-2,7.200403496E-2
4.254833425E1,-7.105682045E-3,-7.457172126E-2,1.273567695E-2,7.598440495E-2
4.255827425E1,-1.112146303E-2,-6.570312381E-2,9.860528633E-3,6.736332417E-2
4.256821425E1,-1.183344983E-2,-5.652007088E-2,4.219457507E-3,5.789950577E-2
4.257815525E1,-2.380456717E-4,-4.469270632E-2,2.367002890E-4,4.469396705E-2
4.258809525E1,4.209411331E-3,-3.120094724E-2,-9.216409177E-3,3.280488455E-2
4.259803625E1,1.103296224E-2,-1.830458827E-2,-1.126145106E-2,2.415790735E-2
4.260797625E1,1.262025628E-2,-1.491223183E-2,-1.213903073E-2,2.300003465E-2
4.261791725E1,1.806482300E-2,-9.575788863E-3,-1.105192862E-2,2.324174453E-2
4.262785725E1,1.945823617E-2,-8.122478612E-3,-6.990142167E-3,2.221395285E-2
4.263779825E1,1.749495417E-2,-8.253506385E-3,-3.523771884E-3,1.966241992E-2
4.264773825E1,5.170424934E-3,-1.249449700E-2,2.943766303E-3,1.383876835E-2
4.265767925E1,2.104061656E-3,-1.573130302E-2,9.046133608E-3,1.826837441E-2
4.266761925E1,4.343732260E-3,-2.292326279E-2,1.637696475E-2,2.850524445E-2
4.267755925E1,3.197773825E-3,-2.903921157E-2,1.442806423E-2,3.258328718E-2
4.268750025E1,-5.399968941E-4,-2.919901349E-2,1.530041639E-2,3.296933009E-2
4.269744025E1,-9.090874344E-3,-1.872400194E-2,1.277733780E-2,2.442319812E-2
4.270738125E1,-6.088112481E-3,-4.673337564E-3,2.187329344E-3,7.980576873E-3
4.271732125E1,-5.671327934E-3,5.201929715E-3,-1.628181431E-3,7.866066874E-3
4.272726225E1,-4.376353696E-3,1.189166307E-2,-6.274681538E-3,1.413986389E-2
4.273720225E1,-1.211719238E-3,1.035661716E-2,-1.160286833E-2,1.559981846E-2
4.274714325E1,4.833105195E-4,1.196213253E-2,-9.855720215E-3,1.550681865E-2
4.275708325E1,1.992790261E-3,9.996453300E-3,-1.005811989E-2,1.432012805E-2
4.276702425E1,7.652007509E-3,5.470410921E-3,-9.424554184E-3,1.331543601E-2
4.277696425E1,1.275009662E-2,-2.794975648E-3,-6.121701561E-3,1.441707608E-2
4.278690525E1,7.696869317E-3,-5.258805119E-3,-5.882998928E-3,1.102299891E-2
4.279684525E1,1.528189634E-3,6.414283998E-4,-8.178111166E-3,8.344357147E-3
4.280678525E1,3.658790607E-3,1.061247080E-3,-8.958531544E-3,9.734900179E-3
4.281672625E1,1.647038618E-3,5.587289110E-3,-8.319640532E-3,1.015612891E-2
4.282666625E1,2.481865697E-3,1.018602052E-3,-6.454126909E-3,6.989489369E-3
4.283660725E1,-3.027355415E-4,5.727869924E-3,-4.725202918E-3,7.431533172E-3
4.284654725E1,-4.994789138E-3,7.202612236E-3,-3.779764986E-3,9.545269242E-3
4.285648825E1,-9.286745335E-4,1.045912597E-2,-4.913738929E-3,1.159312653E-2
4.286642825E1,-3.125104122E-3,1.344600040E-2,-4.944448359E-3,1.466317743E-2
4.287636925E1,-1.108715683E-2,1.527559198E-2,-4.859227687E-3,1.949053234E-2
4.288630925E1,-1.667642780E-2,1.039256901E-2,-5.802503787E-3,2.048847932E-2
4.289625025E1,-2.369119413E-2,1.032572426E-2,-5.446705036E-3,2.641135848E-2
4.290619025E1,-2.372676134E-2,9.345808066E-3,-8.887158707E-3,2.700527582E-2
4.291613025E1,-1.852853782E-2,1.037938148E-2,-5.779782776E-3,2.201009229E-2
4.292607125E1,-1.221917011E-2,4.782586358E-3,-3.946045414E-3,1.370228174E-2
4.293601125E1,-2.082380699E-3,1.192112803E-3,-2.245883225E-3,3.286553479E-3
4.294595225E1,5.649648607E-3,-4.885185976E-3,-2.188593615E-3,7.782898779E-3
4.295589225E1,8.196429349E-3,-3.143745009E-3,1.105736475E-3,8.848007681E-3
4.296583325E1,6.156060845E-3,-2.860246226E-3,6.858346984E-3,9.649612269E-3
4.297577325E1,8.565955795E-3,1.400012756E-3,9.463184513E-3,1.284085260E-2
4.298571425E1,6.549628451E-3,-1.874703332E-3,1.143120974E-2,1.330731760E-2
4.299565425E1,3.986602183E-3,1.761970343E-4,1.424590405E-2,1.479424971E-2
4.300559525E1,-1.014652755E-2,-1.885888516E-3,8.248731494E-3,1.321174357E-2
4.301553525E1,-2.227988839E-2,1.964550279E-2,1.139845233E-2,3.181609533E-2
4.302547525E1,-1.724344119E-2,4.990854114E-2,1.870780066E-2,5.601946580E-2
4.303541625E1,1.751022879E-3,8.270962536E-2,2.295820415E-2,8.585468739E-2
4.304535625E1,1.780356467E-2,1.159273461E-1,2.019639313E-2,1.190126496E-1
4.305529725E1,2.282894962E-2,1.358381957E-1,2.277113684E-2,1.396126822E-1
4.306523725E1,2.056887001E-2,1.413580030E-1,2.592796460E-2,1.451806557E-1
4.307517825E1,1.148456149E-2,1.360311508E-1,3.329373524E-2,1.405163405E-1
4.308511825E1,2.201363444E-3,1.160819679E-1,3.911933303E-2,1.225160867E-1
4.309505925E1,-1.052748132E-2,7.964193821E-2,4.227996990E-2,9.078139699E-2
4.310499925E1,-1.518152561E-2,3.733587638E-2,3.424812853E-2,5.289027030E-2
4.311494025E1,-2.740436979E-2,4.638648592E-3,1.811656356E-2,3.317719728E-2
4.312488025E1,-3.339410573E-2,-1.369143836E-2,-3.115708008E-3,3.622608754E-2
4.313481963E1,-2.891413867E-2,-2.092964202E-2,-2.356505767E-2,4.277136043E-2
4.314476063E1,-2.319015935E-2,-7.373793982E-3,-4.038286954E-2,4.714798491E-2
4.315470063E1,-2.149878629E-2,1.866419613E-2,-5.354926735E-2,6.064712741E-2
4.316464163E1,-1.913559437E-2,4.628992081E-2,-6.504546106E-2,8.209652699E-2
4.317458163E1,-1.931695640E-2,6.430886686E-2,-6.795922667E-2,9.553654615E-2
4.318452263E1,-1.552422531E-2,7.438339293E-2,-6.799335778E-2,1.019656188E-1
4.319446263E1,-5.357873626E-3,6.853322685E-2,-6.055008247E-2,9.160689101E-2
4.320440363E1,7.843486965E-3,5.059028789E-2,-4.721868411E-2,6.964554290E-2
4.321434363E1,2.072626352E-2,1.278298814E-2,-3.216942772E-2,4.034668345E-2
4.322428463E1,2.708465420E-2,-4.211796075E-2,-8.234015666E-3,5.074741496E-2
4.323422463E1,3.258914500E-2,-1.043973193E-1,7.872249000E-3,1.096486431E-1
4.324416563E1,3.233778849E-2,-1.566777974E-1,2.055122517E-2,1.612948159E-1
4.325410563E1,2.326733060E-2,-1.912205964E-1,2.427032962E-2,1.941538928E-1
4.326404562E1,1.266213600E-2,-1.991998702E-1,2.835460566E-2,2.016058076E-1
4.327398663E1,5.806094501E-3,-1.954085976E-1,2.483603731E-2,1.970661297E-1
4.328392662E1,5.927646998E-4,-1.734654605E-1,1.697867736E-2,1.742954183E-1
4.329386763E1,-1.910872990E-3,-1.493747681E-1,8.465350606E-3,1.496266519E-1
4.330380762E1,-1.282441663E-3,-1.310791373E-1,-3.482419066E-3,1.311316596E-1
4.331374863E1,-1.418795553E-3,-1.126769632E-1,-5.712017883E-3,1.128305728E-1
4.332368862E1,-6.135445554E-3,-9.944421798E-2,-1.506234612E-2,1.007654229E-1
4.333362963E1,-5.774853285E-3,-8.894710243E-2,-1.521574426E-2,9.042375149E-2
4.334356962E1,-2.829638775E-3,-8.514409512E-2,-1.543482207E-2,8.657804296E-2
4.335351063E1,1.632221160E-3,-8.121033758E-2,-1.591951773E-2,8.277206123E-2
4.336345062E1,3.063162323E-3,-7.676711679E-2,-1.798550040E-2,7.890533193E-2
4.337339062E1,6.070137490E-3,-7.230046391E-2,-1.929204725E-2,7.507587321E-2
4.338333162E1,1.078783069E-2,-6.698650122E-2,-1.218378730E-2,6.893484829E-2
4.339327162E1,1.462011971E-2,-5.928251147E-2,-9.886811487E-3,6.185396599E-2
