"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.109437975E1,8.221802673E0,-3.655548248E0,3.958817596E0,9.830224258E0
5.110432075E1,8.249794464E0,-3.598516846E0,3.972289581E0,9.838064683E0
5.111426275E1,8.231831818E0,-3.537892914E0,4.026327209E0,9.822985908E0
5.112420375E1,8.175698547E0,-3.473526764E0,4.076173553E0,9.773567709E0
5.113414475E1,8.208480377E0,-3.413651276E0,4.048780518E0,9.768561246E0
5.114408675E1,8.234226837E0,-3.372636566E0,3.980223083E0,9.747786662E0
5.115402775E1,8.287965088E0,-3.350782013E0,4.011208649E0,9.798362119E0
5.116396875E1,8.315956879E0,-3.319796448E0,4.092789001E0,9.845156630E0
5.117391075E1,8.374036102E0,-3.378624115E0,4.286785583E0,9.995804730E0
5.118385175E1,8.403075714E0,-3.388802948E0,4.546495514E0,1.013737088E1
5.119379275E1,8.375083923E0,-3.249891815E0,4.800517273E0,1.018571517E1
5.120373475E1,8.293653259E0,-3.129991150E0,4.927153931E0,1.014191179E1
5.121367575E1,8.129893799E0,-3.049308929E0,4.951403503E0,9.995491723E0
5.122361675E1,7.965834961E0,-3.101699982E0,4.974156189E0,9.890262848E0
5.123355875E1,7.935448151E0,-3.063529358E0,5.096302185E0,9.916090230E0
5.124349975E1,7.899822235E0,-2.967429199E0,5.241350555E0,9.934011428E0
5.125344075E1,7.798333282E0,-3.053200836E0,5.143154755E0,9.827923390E0
5.126338275E1,7.749684448E0,-3.106639709E0,5.029990082E0,9.747287805E0
5.127332375E1,7.702233124E0,-3.197949829E0,5.040468292E0,9.744618967E0
5.128326475E1,7.540718994E0,-3.219505005E0,4.932692413E0,9.568652458E0
5.129320675E1,7.565267944E0,-3.292553101E0,4.813240814E0,9.552040207E0
5.130314775E1,8.140521698E0,-3.929328918E0,4.759203186E0,1.021556333E1
5.131308975E1,7.445966034E0,-3.355122986E0,4.796026611E0,9.471068139E0
5.132303075E1,6.947203217E0,-2.520608368E0,5.170996857E0,9.019773144E0
5.133297175E1,7.512876892E0,-2.673290863E0,5.102289734E0,9.466951133E0
5.134291375E1,8.126001892E0,-2.925965424E0,5.016667786E0,9.987999604E0
5.135285475E1,8.202043762E0,-2.803520050E0,4.990172882E0,1.000175344E1
5.136279575E1,8.040679321E0,-2.680326233E0,4.801116028E0,9.741015747E0
5.137273775E1,7.965385895E0,-2.698887634E0,4.666096802E0,9.617890948E0
5.138267875E1,8.021519165E0,-2.733765106E0,4.682562561E0,9.682181237E0
5.139261975E1,8.074658661E0,-2.723586273E0,4.772525482E0,9.767038147E0
5.140256175E1,8.047265625E0,-2.697241058E0,4.868176575E0,9.784310733E0
5.141250275E1,8.057893524E0,-2.699785767E0,5.128485260E0,9.925716714E0
5.142244375E1,8.203241272E0,-2.679727478E0,5.469476166E0,1.021710704E1
5.143238575E1,8.306975555E0,-2.637664948E0,5.570516052E0,1.034377921E1
5.144232675E1,8.227041779E0,-2.633773041E0,5.525310059E0,1.025426877E1
5.145226775E1,8.105943604E0,-2.712808685E0,5.362299042E0,1.009058490E1
5.146220975E1,8.147257690E0,-2.710114288E0,5.421126709E0,1.015436567E1
5.147215075E1,8.141868896E0,-2.615361328E0,5.566324768E0,1.020363246E1
5.148209175E1,8.026758270E0,-2.623743896E0,5.556595001E0,1.010883912E1
5.149203375E1,8.172704773E0,-2.672243042E0,5.637875977E0,1.028200524E1
5.150197475E1,8.256081390E0,-2.617906036E0,5.951623535E0,1.050895497E1
5.151191575E1,8.338410187E0,-2.555635529E0,6.238427124E0,1.072279490E1
5.152185775E1,8.440797272E0,-2.374212799E0,6.299949188E0,1.079691182E1
5.153179875E1,8.314909058E0,-2.166145477E0,6.372099152E0,1.069736166E1
5.154174075E1,8.183033295E0,-1.949845276E0,6.292464752E0,1.050519125E1
5.155168175E1,7.878865814E0,-1.875150604E0,6.054908752E0,1.011210346E1
5.156162275E1,7.804171143E0,-1.976489868E0,6.032156067E0,1.005974683E1
5.157156475E1,7.776179352E0,-2.055076447E0,6.380332031E0,1.026649606E1
5.158150575E1,7.764353943E0,-2.036365356E0,6.989265747E0,1.064339287E1
5.159144675E1,7.603737946E0,-2.102827148E0,7.399562531E0,1.081629504E1
5.160138875E1,7.369624786E0,-2.136806488E0,7.546107788E0,1.076201906E1
5.161133042E1,7.269932098E0,-2.035916290E0,7.466473389E0,1.061814921E1
5.162127142E1,7.100484467E0,-1.854044495E0,7.313641205E0,1.036068088E1
5.163121342E1,6.913373566E0,-1.532363434E0,7.121141510E0,1.004258573E1
5.164115442E1,6.790778503E0,-1.402583313E0,7.168293457E0,9.973281492E0
5.165109542E1,6.894063721E0,-1.838327179E0,6.651118927E0,9.754227001E0
5.166103742E1,6.588698730E0,-1.614243164E0,6.633156281E0,9.487649561E0
5.167097842E1,6.247109070E0,-1.475032654E0,6.769971771E0,9.329234205E0
5.168091942E1,6.209237823E0,-1.698667603E0,7.083719330E0,9.571791134E0
5.169086142E1,6.219416656E0,-1.675765228E0,7.090904388E0,9.579679415E0
5.170080242E1,5.958359528E0,-1.777553558E0,7.114555206E0,9.448737519E0
5.171074342E1,5.989045715E0,-1.911974030E0,7.100185089E0,9.483508927E0
5.172068542E1,5.766308899E0,-1.729503479E0,7.346722412E0,9.498201451E0
5.173062642E1,5.505700836E0,-1.765877838E0,7.541617126E0,9.503002427E0
5.174056742E1,5.374872894E0,-1.555415497E0,7.786507874E0,9.588445174E0
5.175050942E1,5.564378815E0,-1.696122894E0,7.435038757E0,9.440283141E0
5.176045042E1,5.485792236E0,-1.846260681E0,7.307953033E0,9.322487463E0
5.177039142E1,4.973856812E0,-1.828747101E0,7.469467163E0,9.158411830E0
5.178033342E1,4.877906342E0,-1.841470642E0,7.537725220E0,9.165276095E0
5.179027442E1,4.622836761E0,-1.902393951E0,7.612868958E0,9.107441805E0
5.180021642E1,4.461023254E0,-1.817819824E0,7.756570129E0,9.130694254E0
5.181015742E1,4.285737762E0,-1.833686829E0,8.102949829E0,9.348141606E0
5.182009842E1,4.240980835E0,-1.858684845E0,8.233179016E0,9.445944342E0
5.183004042E1,4.048331451E0,-1.772913208E0,8.491092682E0,9.572401147E0
5.183998142E1,4.083508301E0,-1.906285858E0,8.328530731E0,9.469603474E0
5.184992242E1,4.023932190E0,-1.920506287E0,8.342302094E0,9.459089749E0
5.185986442E1,4.142785034E0,-1.953737183E0,8.377329254E0,9.547743307E0
5.186980542E1,3.963158569E0,-1.801503754E0,8.561745758E0,9.604974339E0
5.187974642E1,3.678450623E0,-1.746867371E0,8.656798096E0,9.566749598E0
5.188968842E1,3.791764984E0,-1.789678345E0,8.634943542E0,9.599097888E0
5.189962942E1,3.807182922E0,-1.779798889E0,8.789871368E0,9.742903292E0
5.190957042E1,3.486849060E0,-1.630110168E0,8.862769775E0,9.662508143E0
5.191951242E1,3.476819916E0,-1.576521606E0,8.867859192E0,9.654668495E0
5.192945342E1,3.589984589E0,-1.535656586E0,8.932225342E0,9.748378329E0
5.193939442E1,3.705394592E0,-1.490749969E0,9.005572815E0,9.851529134E0
5.194933642E1,3.589984589E0,-1.496887207E0,8.997190247E0,9.801943327E0
5.195927742E1,3.344794464E0,-1.595532074E0,9.097032623E0,9.822900547E0
5.196921842E1,3.300336914E0,-1.660047913E0,9.235195312E0,9.946698713E0
5.197916042E1,3.285667419E0,-1.579665070E0,9.087302856E0,9.791323982E0
5.198910142E1,3.206931152E0,-1.514700165E0,8.892707520E0,9.573869178E0
5.199904242E1,3.107986908E0,-1.560804291E0,8.804391174E0,9.466414137E0
5.200898442E1,2.911445618E0,-1.553020477E0,8.807384949E0,9.405233534E0
5.201892542E1,2.591560822E0,-1.467099152E0,8.946745148E0,9.429359265E0
5.202886642E1,3.382216644E0,-1.482517090E0,9.148824921E0,9.866014584E0
5.203880842E1,3.497327271E0,-1.352138214E0,9.195078735E0,9.930208897E0
5.204874942E1,3.006797333E0,-1.059646454E0,9.116192780E0,9.657569653E0
5.205869042E1,2.991080017E0,-1.189875641E0,8.948541412E0,9.509929396E0
5.206863242E1,2.922223206E0,-1.376687164E0,8.885971527E0,9.454900634E0
5.207857342E1,2.955753479E0,-1.346300354E0,9.250313873E0,9.803943596E0
5.208851542E1,3.113076324E0,-1.234782257E0,9.611812134E0,1.017854921E1
5.209845642E1,2.943179626E0,-1.130149841E0,9.724078674E0,1.022238969E1
5.210839742E1,3.297193451E0,-1.173409882E0,9.782307587E0,1.038950996E1
5.211833942E1,3.259322205E0,-1.068777466E0,9.424551544E0,1.002933888E1
5.212828042E1,3.075354767E0,-1.012494507E0,9.211993561E0,9.764413829E0
5.213822142E1,2.939736786E0,-1.066532135E0,9.140442352E0,9.660601925E0
5.214816342E1,3.171005859E0,-1.124910736E0,8.955876160E0,9.567048663E0
5.215810442E1,3.036286011E0,-9.166937256E-1,8.770411835E0,9.326279209E0
5.216804542E1,3.110980682E0,-8.743318176E-1,8.869206390E0,9.439569849E0
5.217798742E1,2.837200012E0,-8.138575745E-1,8.945397949E0,9.419777733E0
5.218792842E1,3.250789948E0,-9.602531433E-1,9.024134216E0,9.639746871E0
5.219786942E1,3.072810059E0,-8.804690552E-1,8.821755066E0,9.383003243E0
5.220781142E1,2.987188110E0,-8.562194824E-1,9.156758423E0,9.669675766E0
5.221775242E1,3.230731659E0,-9.134005737E-1,8.928632812E0,9.538994264E0
5.222769342E1,3.575015717E0,-1.109792175E0,8.945547638E0,9.697174774E0
5.223763542E1,3.521726532E0,-1.136137390E0,9.254954224E0,9.967323794E0
5.224757642E1,2.813100128E0,-1.498384094E0,1.092667786E1,1.138204622E1
5.225751742E1,2.599793701E0,-1.689686279E0,1.057925034E1,1.102426890E1
5.226745942E1,2.587070160E0,-1.341360626E0,9.668244781E0,1.009787787E1
5.227740042E1,2.467468872E0,-1.373992767E0,1.005084915E1,1.044010668E1
5.228734142E1,2.699785767E0,-1.433419189E0,1.030651749E1,1.075024820E1
5.229728342E1,2.113904114E0,-1.163081360E0,1.019889130E1,1.048039754E1
5.230722442E1,1.801054688E0,-6.674620056E-1,1.006671616E1,1.024832072E1
5.231716542E1,2.894680481E0,-7.096742249E-1,9.990225220E0,1.042532554E1
5.232710742E1,2.702480164E0,-8.038284302E-1,9.480684814E0,9.891052711E0
5.233704842E1,2.432441711E0,-8.137078857E-1,8.920848999E0,9.282264813E0
5.234698942E1,2.453697510E0,-9.033714294E-1,8.989556122E0,9.362095421E0
5.235693142E1,2.252964935E0,-1.075663147E0,9.640252991E0,9.958281977E0
5.236687242E1,2.110760651E0,-1.141526184E0,9.699679413E0,9.992105547E0
5.237681342E1,1.769170990E0,-1.100062408E0,9.155710602E0,9.389735881E0
5.238675542E1,1.594334564E0,-9.602531433E-1,8.413553925E0,8.616952967E0
5.239669642E1,1.836381226E0,-8.634045410E-1,8.288414154E0,8.533204122E0
5.240663842E1,2.151326294E0,-6.411167908E-1,9.119635620E0,9.391857612E0
5.241657942E1,2.156715088E0,-3.829037476E-1,9.789792023E0,1.003185243E1
5.242652042E1,2.079924774E0,-2.101629639E-1,1.033121613E1,1.054060160E1
5.243646242E1,2.083966370E0,-2.158511353E-1,1.055679703E1,1.076268884E1
5.244640342E1,2.048639832E0,-4.466711426E-1,1.025921585E1,1.047129171E1
5.245634442E1,1.864073639E0,-5.875282288E-1,9.775870972E0,9.969333639E0
5.246628642E1,1.490450592E0,-5.424719238E-1,9.322463837E0,9.456429069E0
5.247622742E1,1.541644135E0,-7.155120850E-1,9.339079285E0,9.492472074E0
5.248616842E1,1.812880096E0,-1.061592407E0,9.961335297E0,1.018045743E1
5.249611042E1,1.952539673E0,-1.212927704E0,1.066606979E1,1.091094174E1
5.250605142E1,1.682800598E0,-1.097817078E0,1.081770447E1,1.100271558E1
5.251599242E1,1.529669037E0,-1.197809143E0,1.059302170E1,1.076971415E1
5.252593442E1,1.188827820E0,-9.425898743E-1,1.022074585E1,1.033273599E1
5.253587542E1,1.272354126E0,-4.531077576E-1,9.859097900E0,9.951180989E0
5.254581642E1,1.302591248E0,-3.758683777E-1,9.678722992E0,9.773213379E0
5.255575842E1,1.405876465E0,-3.115022278E-1,9.583371277E0,9.690950795E0
5.256569942E1,1.531914368E0,-2.249821472E-1,9.510772247E0,9.635982946E0
5.257564042E1,1.403481445E0,-2.821632385E-1,9.401649170E0,9.510014899E0
5.258558242E1,1.323697357E0,-3.908372498E-1,9.328152008E0,9.429705634E0
5.259552342E1,1.300495605E0,-5.682183838E-1,9.324260101E0,9.431648180E0
5.260546442E1,1.410666504E0,-6.978488159E-1,9.463320923E0,9.593300571E0
5.261540612E1,1.716031494E0,-8.497828674E-1,9.416767731E0,9.609495799E0
5.262534713E1,1.436862030E0,-8.993298340E-1,9.937385101E0,1.008092205E1
5.263528813E1,1.036444702E0,-7.096742249E-1,1.019978943E1,1.027684580E1
5.264523012E1,1.435365143E0,-7.530839539E-1,9.852960663E0,9.985401462E0
5.265517113E1,1.764231262E0,-8.590635681E-1,9.827962646E0,1.002194352E1
5.266511213E1,1.378483429E0,-6.673123169E-1,9.745933228E0,9.865532767E0
5.267505413E1,1.526974640E0,-5.959107971E-1,9.333540802E0,9.476378271E0
5.268499513E1,1.660796356E0,-7.411088562E-1,8.998836823E0,9.180770721E0
5.269493613E1,1.137484589E0,-6.074368286E-1,9.332343292E0,9.421012791E0
5.270487813E1,8.749305725E-1,-4.665797424E-1,9.270521851E0,9.323399356E0
5.271481913E1,1.112636261E0,-5.848338318E-1,9.223070526E0,9.308330677E0
5.272476012E1,1.368005219E0,-6.640191650E-1,9.314680023E0,9.437988327E0
5.273470213E1,1.552421722E0,-6.903643799E-1,9.344318390E0,9.497520853E0
5.274464312E1,1.385219421E0,-6.239025879E-1,9.695787506E0,9.814091025E0
5.275458412E1,1.224304047E0,-5.034031677E-1,9.761949921E0,9.851294402E0
5.276452612E1,1.393751678E0,-5.908213806E-1,9.669591980E0,9.787370572E0
5.277446712E1,1.603016510E0,-6.882687378E-1,9.752968597E0,9.907763231E0
5.278440813E1,1.553319855E0,-6.092330933E-1,1.010653336E1,1.024333852E1
5.279435012E1,1.566941528E0,-7.915539551E-1,1.017568954E1,1.032601187E1
5.280429113E1,1.583556976E0,-7.972421265E-1,1.010518616E1,1.025953386E1
5.281423312E1,1.562001801E0,-8.580157471E-1,1.006252487E1,1.021912166E1
5.282417413E1,1.405128021E0,-7.596702576E-1,9.924212494E0,1.005193898E1
5.283411513E1,1.737586670E0,-6.577322388E-1,1.001836670E1,1.018918497E1
5.284405712E1,1.871857452E0,-7.158114624E-1,1.015173935E1,1.034765907E1
5.285399813E1,1.847158813E0,-5.530998230E-1,1.030157776E1,1.048047801E1
5.286393913E1,1.832639008E0,-6.008505249E-1,1.012808853E1,1.031008072E1
5.287388113E1,1.719773712E0,-5.487588501E-1,9.739496613E0,9.905379961E0
5.288382213E1,1.638941803E0,-5.471122742E-1,9.466763763E0,9.623153237E0
5.289376313E1,1.980082397E0,-6.502478027E-1,9.037905579E0,9.275089528E0
5.290370513E1,1.669328613E0,-6.527925110E-1,9.218130798E0,9.390779068E0
5.291364613E1,1.453627167E0,-6.864724731E-1,9.367520142E0,9.504457375E0
5.292358712E1,1.676214294E0,-6.405180359E-1,9.336983643E0,9.507850507E0
5.293352913E1,1.363963623E0,-3.498225403E-1,9.650581512E0,9.752768638E0
5.294347012E1,1.796713715E0,-6.286926270E-1,9.804611206E0,9.987684191E0
5.295341112E1,1.961221619E0,-9.894424438E-1,9.711953888E0,9.957280498E0
5.296335313E1,1.690135345E0,-7.047344971E-1,9.711504822E0,9.882638013E0
5.297329412E1,1.768721924E0,-7.108717346E-1,9.860894165E0,1.004345307E1
5.298323513E1,2.028282166E0,-9.238787842E-1,1.005489075E1,1.029894696E1
5.299317712E1,1.844763794E0,-9.023236084E-1,1.005219635E1,1.025982421E1
5.300311813E1,1.653760986E0,-7.521858215E-1,9.970915375E0,1.013508078E1
5.301305913E1,1.474134521E0,-7.149133301E-1,9.678573303E0,9.816259718E0
5.302300112E1,1.085542603E0,-5.508544922E-1,9.340725861E0,9.419713532E0
5.303294213E1,1.377136230E0,-4.706213379E-1,9.117240601E0,9.232662932E0
5.304288313E1,1.683249664E0,-5.620811462E-1,9.010063477E0,9.183164406E0
5.305282513E1,1.820065155E0,-6.041436768E-1,8.978179779E0,9.180704706E0
5.306276613E1,1.956880646E0,-6.179150391E-1,9.172625427E0,9.399375409E0
5.307270713E1,1.958227844E0,-6.378236389E-1,9.378746796E0,9.602206348E0
5.308264913E1,1.895208893E0,-6.848258972E-1,9.566007385E0,9.775955225E0
5.309259013E1,1.797761536E0,-6.721023560E-1,9.636061707E0,9.825342403E0
5.310253112E1,1.858684845E0,-6.709048462E-1,9.671987000E0,9.871785815E0
5.311247313E1,1.972298584E0,-6.227050781E-1,9.754615173E0,9.971471331E0
5.312241412E1,2.118694153E0,-6.047424316E-1,9.826016693E0,1.007001402E1
5.313235512E1,2.261946259E0,-6.198609924E-1,9.945617981E0,1.021841209E1
5.314229712E1,2.231858826E0,-6.363267517E-1,9.902507629E0,1.017082902E1
5.315223812E1,2.113005981E0,-6.206094360E-1,9.775421906E0,1.002042034E1
5.316217913E1,2.158960419E0,-6.135740662E-1,9.712552643E0,9.968513533E0
5.317212112E1,2.202519836E0,-6.355783081E-1,9.655820618E0,9.924209047E0
5.318206213E1,2.121987305E0,-6.409671021E-1,9.628427582E0,9.880297903E0
5.319200313E1,2.086062012E0,-6.105802917E-1,9.637558594E0,9.879625431E0
5.320194513E1,2.037862244E0,-5.912704468E-1,9.574539642E0,9.806849271E0
5.321188613E1,2.066452789E0,-5.818400574E-1,9.497000885E0,9.736621118E0
5.322182713E1,2.006577301E0,-5.960604858E-1,9.462422791E0,9.691185977E0
5.323176913E1,2.046843567E0,-6.493496704E-1,9.459279327E0,9.699958195E0
5.324171013E1,2.084415436E0,-6.788383484E-1,9.556427307E0,9.804637275E0
5.325165112E1,2.057022400E0,-6.915618896E-1,9.662556610E0,9.903262051E0
5.326159313E1,2.051932983E0,-7.402107239E-1,9.734257507E0,9.975675922E0
5.327153413E1,2.088007965E0,-7.563771057E-1,9.769284668E0,1.001852317E1
5.328147512E1,2.121987305E0,-7.247927856E-1,9.874815216E0,1.012621006E1
5.329141713E1,2.240391083E0,-7.533833313E-1,9.990374908E0,1.026618378E1
5.330135812E1,2.122586060E0,-8.237370300E-1,9.865534515E0,1.012485484E1
5.331129913E1,1.898202667E0,-6.677613831E-1,9.641600189E0,9.849341746E0
5.332124112E1,1.958078156E0,-6.920109558E-1,9.516310730E0,9.740283319E0
5.333118212E1,2.170187073E0,-7.385641479E-1,9.485175476E0,9.758265355E0
5.334112313E1,2.100581818E0,-6.740483093E-1,9.474846954E0,9.728284016E0
5.335106512E1,2.164199524E0,-5.713618469E-1,9.551038513E0,9.809819092E0
5.336100613E1,2.194736023E0,-5.155279541E-1,9.542206879E0,9.804914451E0
5.337094713E1,2.231858826E0,-4.261637878E-1,9.492510223E0,9.760663898E0
5.338088913E1,2.212848358E0,-4.049079895E-1,9.425000610E0,9.689751537E0
5.339083013E1,2.202070770E0,-4.290078735E-1,9.336833954E0,9.602584637E0
5.340077213E1,2.206561432E0,-4.284091187E-1,9.349707184E0,9.616104832E0
5.341071313E1,2.233206024E0,-4.414320374E-1,9.371112671E0,9.643641640E0
5.342065413E1,2.244881744E0,-4.890330505E-1,9.409283295E0,9.685724521E0
5.343059613E1,2.242636414E0,-5.077441406E-1,9.491312714E0,9.765871145E0
5.344053713E1,2.274819489E0,-5.089416504E-1,9.566905518E0,9.846801841E0
5.345047812E1,2.314786377E0,-5.200186157E-1,9.658065948E0,9.945194478E0
5.346042013E1,2.275867310E0,-4.978646851E-1,9.686207428E0,9.962432213E0
5.347036113E1,2.290686493E0,-4.917274475E-1,9.677974548E0,9.957521371E0
5.348030212E1,2.332749023E0,-4.276606750E-1,9.698032837E0,9.983809522E0
5.349024413E1,2.402803345E0,-3.706292725E-1,9.598489838E0,9.901607806E0
5.350018512E1,2.420316925E0,-4.302053833E-1,9.432784424E0,9.747842463E0
5.351012613E1,2.250569916E0,-4.037104797E-1,9.282646637E0,9.560103330E0
5.352006812E1,2.309247894E0,-4.921765137E-1,9.294921112E0,9.590121065E0
5.353000912E1,2.473456421E0,-6.039939880E-1,9.404044189E0,9.742630164E0
5.353995013E1,2.437381439E0,-6.192622375E-1,9.567354584E0,9.892349960E0
5.354989212E1,2.381996613E0,-6.262976074E-1,9.658515015E0,9.967600957E0
5.355983313E1,2.341430969E0,-6.180647278E-1,9.718240814E0,1.001541350E1
5.356977413E1,2.372865601E0,-6.391708374E-1,9.778864746E0,1.008291755E1
5.357971613E1,2.416874084E0,-6.324348450E-1,9.826166382E0,1.013877704E1
5.358965713E1,2.421813812E0,-6.439608765E-1,9.791737976E0,1.010732409E1
5.359959813E1,2.418969727E0,-6.300398254E-1,9.772428131E0,1.008705687E1
5.360954013E1,2.416125641E0,-6.047424316E-1,9.714348907E0,1.002855679E1
5.361948100E1,2.428100739E0,-5.635780334E-1,9.597591705E0,9.916000199E0
5.362942200E1,2.414778442E0,-5.171745300E-1,9.463470612E0,9.780383450E0
5.363936400E1,2.414029999E0,-5.074447632E-1,9.387279053E0,9.705980066E0
5.364930500E1,2.445165253E0,-4.802014160E-1,9.369915161E0,9.695603985E0
5.365924600E1,2.483485565E0,-4.567002869E-1,9.397906952E0,9.731234802E0
5.366918800E1,2.517315216E0,-4.724176025E-1,9.450747070E0,9.791663519E0
5.367912900E1,2.543660431E0,-5.007087708E-1,9.521998901E0,9.868605815E0
5.368907000E1,2.542612610E0,-5.119354248E-1,9.556576996E0,9.902278558E0
5.369901200E1,2.527044983E0,-5.319937134E-1,9.529782715E0,9.873486327E0
5.370895300E1,2.502795410E0,-5.454656982E-1,9.515412598E0,9.854166357E0
5.371889400E1,2.480791168E0,-5.652246094E-1,9.460776215E0,9.796942904E0
5.372883600E1,2.458936615E0,-5.528004456E-1,9.447603607E0,9.777994249E0
5.373877700E1,2.422711945E0,-5.093907166E-1,9.436826019E0,9.756162021E0
5.374871800E1,2.410587158E0,-4.623884583E-1,9.416917419E0,9.731550093E0
5.375866000E1,2.396067352E0,-4.444258118E-1,9.410929871E0,9.721329852E0
5.376860100E1,2.416275330E0,-4.547543335E-1,9.392518158E0,9.708995073E0
5.377854200E1,2.403402100E0,-4.297563171E-1,9.399703217E0,9.711614320E0
5.378848400E1,2.415826263E0,-4.326004028E-1,9.418414307E0,9.732928012E0
5.379842500E1,2.450853424E0,-4.248165894E-1,9.418264618E0,9.741193975E0
5.380836600E1,2.514620819E0,-4.134402466E-1,9.441466370E0,9.779342407E0
5.381830800E1,2.562072144E0,-4.218228149E-1,9.464219055E0,9.813948771E0
5.382824900E1,2.587070160E0,-4.408332825E-1,9.467212830E0,9.824224384E0
5.383819000E1,2.588267670E0,-4.549040222E-1,9.477092285E0,9.834701082E0
5.384813200E1,2.597698059E0,-4.540058899E-1,9.497599640E0,9.856903950E0
5.385807300E1,2.615660706E0,-4.279600525E-1,9.482481079E0,9.845926983E0
5.386801400E1,2.646646271E0,-3.861968994E-1,9.473499756E0,9.843834728E0
5.387795600E1,2.673290863E0,-3.508703613E-1,9.488768005E0,9.864396196E0
5.388789700E1,2.717898102E0,-3.354524231E-1,9.440268860E0,9.829454439E0
5.389783800E1,2.743943939E0,-3.170407104E-1,9.371262360E0,9.769867009E0
5.390778000E1,2.779420166E0,-3.100053406E-1,9.321565704E0,9.732053583E0
5.391772100E1,2.795287170E0,-3.308120728E-1,9.338031464E0,9.753045607E0
5.392766200E1,2.830014954E0,-3.748205566E-1,9.335037689E0,9.761782816E0
5.393760400E1,2.858605499E0,-3.999682617E-1,9.336235199E0,9.772250902E0
5.394754500E1,2.858455811E0,-4.291575623E-1,9.313931580E0,9.752141678E0
5.395748600E1,2.835104370E0,-4.716691589E-1,9.214538269E0,9.652357437E0
5.396742800E1,2.816542969E0,-5.364843750E-1,9.124126282E0,9.564016425E0
5.397736900E1,2.798131256E0,-5.370831299E-1,9.061406708E0,9.498794047E0
5.398731000E1,2.800376587E0,-5.447172546E-1,9.069639587E0,9.507743589E0
5.399725200E1,2.828069000E0,-5.321434021E-1,9.114246826E0,9.557753192E0
5.400719300E1,2.864892426E0,-5.185217285E-1,9.153764648E0,9.605617140E0
5.401713400E1,2.891087952E0,-5.144801331E-1,9.138047333E0,9.598280492E0
5.402707600E1,2.956801300E0,-4.727169800E-1,9.137598267E0,9.615707845E0
5.403701700E1,3.107837219E0,-4.462220764E-1,9.122928772E0,9.648087671E0
5.404695800E1,3.211272125E0,-3.604504395E-1,9.121581573E0,9.677057589E0
5.405690000E1,3.350033569E0,-3.300636292E-1,9.084758148E0,9.688369188E0
5.406684100E1,3.429967346E0,-2.752775574E-1,9.016949158E0,9.651208517E0
5.407678200E1,3.504811707E0,-2.604583740E-1,8.891809387E0,9.561161950E0
5.408672400E1,3.591780853E0,-2.893482971E-1,8.736133118E0,9.450112909E0
5.409666500E1,3.547323303E0,-2.246827698E-1,8.671168213E0,9.371400276E0
5.410660600E1,3.711681519E0,-2.797682190E-1,8.651409302E0,9.418159738E0
5.411654800E1,3.814667358E0,-3.429368591E-1,8.688981171E0,9.495666724E0
5.412648900E1,3.885470123E0,-3.373983765E-1,8.798104248E0,9.623791046E0
5.413643000E1,3.898043976E0,-3.405418396E-1,8.878786469E0,9.702760676E0
5.414637200E1,3.896696777E0,-2.848576355E-1,8.965755615E0,9.780090153E0
5.415631300E1,3.960763550E0,-2.065704346E-1,9.046737213E0,9.877943786E0
5.416625400E1,4.012555847E0,-1.851649475E-1,9.058412933E0,9.909073385E0
5.417619600E1,4.046834564E0,-1.781295776E-1,9.001680908E0,9.871112364E0
5.418613700E1,4.102967834E0,-1.321751404E-1,9.005722504E0,9.897214413E0
5.419607800E1,4.175716553E0,-8.726852417E-2,9.086554413E0,1.000048477E1
5.420602000E1,4.218228149E0,-7.005432129E-2,9.118288422E0,1.004696671E1
5.421596100E1,4.204905853E0,-1.014889526E-1,9.156908112E0,1.007673059E1
5.422590200E1,4.403842163E0,-2.213896179E-1,9.250613251E0,1.024776486E1
5.423584400E1,4.583318939E0,-3.685336304E-1,9.357790375E0,1.042645051E1
5.424578500E1,4.464915161E0,-3.776646423E-1,9.431287537E0,1.044161303E1
5.425572600E1,4.339925079E0,-2.866539001E-1,9.399852905E0,1.035733338E1
5.426566800E1,4.457730103E0,-3.156935120E-1,9.274114380E0,1.029466938E1
5.427560900E1,4.394860840E0,-4.558021545E-1,8.739276581E0,9.792727534E0
5.428555000E1,4.379592590E0,-4.802014160E-1,8.678203583E0,9.732555784E0
5.429549200E1,4.336931305E0,-3.294648743E-1,9.060059509E0,1.004998500E1
5.430543300E1,4.363276520E0,-1.637594604E-1,9.194479980E0,1.017857855E1
5.431537400E1,4.399950256E0,-1.896556091E-1,9.345665588E0,1.033135987E1
5.432531600E1,4.432582397E0,-2.595602417E-1,9.237290955E0,1.024903422E1
5.433525700E1,4.285887451E0,-2.483335876E-1,8.903185730E0,9.884190253E0
5.434519800E1,4.252806244E0,-2.359094238E-1,8.600664825E0,9.597575196E0
5.435514000E1,4.196672974E0,-2.408491516E-1,8.416847076E0,9.408155349E0
5.436508100E1,4.223018188E0,-3.221301270E-1,8.411009216E0,9.417150656E0
5.437502200E1,4.321213989E0,-4.520599365E-1,8.474477234E0,9.523340428E0
5.438496400E1,4.353995819E0,-4.290078735E-1,8.647517395E0,9.691278783E0
5.439490500E1,4.416565704E0,-3.532653809E-1,8.950637054E0,9.987229482E0
5.440484600E1,4.541855164E0,-3.112028503E-1,9.136251068E0,1.020766276E1
