"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.710728546E1,-5.237308960E0,-8.565038910E0,1.663490753E0,1.017627133E1
3.711722546E1,-5.226980438E0,-8.476722565E0,1.637444916E0,1.009244152E1
3.712716546E1,-5.119204559E0,-8.465495911E0,1.532513123E0,1.001096763E1
3.713710646E1,-4.895270233E0,-8.486452332E0,1.439706116E0,9.902337983E0
3.714704646E1,-4.567002869E0,-8.543932800E0,1.339414673E0,9.780098904E0
3.715698646E1,-4.242028656E0,-8.608897705E0,1.278042297E0,9.682010067E0
3.716692646E1,-4.057462463E0,-8.642727356E0,1.225800934E0,9.626127244E0
3.717686646E1,-4.041595459E0,-8.714877319E0,1.212778015E0,9.682686149E0
3.718680746E1,-4.049379272E0,-8.789422302E0,1.258582764E0,9.758865071E0
3.719674746E1,-4.105213165E0,-8.819060669E0,1.338067474E0,9.819319263E0
3.720668746E1,-4.199367371E0,-8.810229034E0,1.399739227E0,9.859720678E0
3.721662746E1,-4.273463287E0,-8.770112457E0,1.409319305E0,9.857156887E0
3.722656746E1,-4.290677490E0,-8.728349304E0,1.378333740E0,9.823125714E0
3.723650846E1,-4.224664764E0,-8.774154053E0,1.298399963E0,9.824429458E0
3.724644846E1,-4.130959625E0,-8.872050476E0,1.211430817E0,9.861322006E0
3.725638846E1,-4.017345886E0,-8.925938416E0,1.147962799E0,9.855417959E0
3.726632846E1,-3.902983704E0,-8.960516510E0,1.099763031E0,9.835324938E0
3.727626946E1,-3.791016541E0,-8.901988220E0,1.138981476E0,9.742406247E0
3.728620946E1,-3.823948059E0,-8.886869659E0,1.237326965E0,9.753461392E0
3.729614946E1,-3.803141327E0,-8.855135651E0,1.327738953E0,9.728319591E0
3.730608946E1,-3.739972687E0,-8.844058685E0,1.375040588E0,9.700283828E0
3.731602946E1,-3.760929108E0,-8.892707520E0,1.391206970E0,9.755013666E0
3.732597046E1,-3.809428253E0,-8.936117249E0,1.358125763E0,9.808692099E0
3.733591046E1,-3.809128876E0,-8.969647522E0,1.299597473E0,9.831225410E0
3.734585046E1,-3.771107941E0,-8.985364838E0,1.216520233E0,9.820282982E0
3.735579046E1,-3.746259613E0,-8.964707794E0,1.128652954E0,9.781324267E0
3.736573046E1,-3.702550507E0,-8.921298065E0,1.075513458E0,9.718804897E0
3.737567146E1,-3.714974670E0,-8.823701019E0,1.071322174E0,9.633611352E0
3.738561146E1,-3.755540314E0,-8.774303741E0,1.105151825E0,9.608009666E0
3.739555146E1,-3.733386383E0,-8.799750824E0,1.008602600E0,9.612027240E0
3.740549146E1,-3.708238678E0,-8.865613861E0,9.416917419E-1,9.655927017E0
3.741543246E1,-3.695515137E0,-8.963061218E0,9.075627136E-1,9.737400506E0
3.742537246E1,-3.754193115E0,-9.087901611E0,9.083111572E-1,9.874662060E0
3.743531246E1,-3.853137360E0,-9.205257568E0,9.069639587E-1,1.002028034E1
3.744525246E1,-3.965553589E0,-9.273964691E0,9.142987061E-1,1.012758503E1
3.745519246E1,-4.032763824E0,-9.208251343E0,9.008267212E-1,1.009289679E1
3.746513346E1,-4.197870483E0,-9.024882660E0,9.250762939E-1,9.996318811E0
3.747507346E1,-4.455335083E0,-8.863667908E0,9.891430664E-1,9.969604981E0
3.748501346E1,-4.666096802E0,-8.764274597E0,1.047371979E0,9.984085168E0
3.749495346E1,-4.703069916E0,-8.715326385E0,1.015937347E0,9.955295542E0
3.750489346E1,-4.626728668E0,-8.745413818E0,9.563612366E-1,9.939995364E0
3.751483446E1,-4.438420258E0,-8.736133118E0,8.696914673E-1,9.837477293E0
3.752477446E1,-4.165537720E0,-8.723559265E0,8.229885864E-1,9.702035918E0
3.753471446E1,-3.922143860E0,-8.751401367E0,8.193960571E-1,9.625053155E0
3.754465446E1,-3.745660858E0,-8.856033783E0,8.342152405E-1,9.651695431E0
3.755459546E1,-3.659589844E0,-8.945397949E0,8.728349304E-1,9.704358975E0
3.756453546E1,-3.607647858E0,-8.985065460E0,9.048683167E-1,9.724469706E0
3.757447546E1,-3.637136536E0,-8.962312775E0,9.262738037E-1,9.716470327E0
3.758441546E1,-3.724405060E0,-8.941356354E0,9.765692139E-1,9.735128860E0
3.759435546E1,-3.806434479E0,-8.920549622E0,1.003812561E0,9.750527609E0
3.760429646E1,-3.863615570E0,-8.901688843E0,1.008752289E0,9.756288777E0
3.761423646E1,-3.902834015E0,-8.894204407E0,9.767189026E-1,9.761811573E0
3.762417608E1,-3.942651215E0,-8.880283356E0,9.318122864E-1,9.760748189E0
3.763411608E1,-3.927981720E0,-8.887169037E0,8.595126343E-1,9.754464406E0
3.764405708E1,-3.917952576E0,-8.886570282E0,7.934999084E-1,9.744286832E0
3.765399708E1,-3.894601135E0,-8.891360321E0,7.415579224E-1,9.735199768E0
3.766393708E1,-3.882925415E0,-8.924591217E0,7.125183105E-1,9.758745847E0
3.767387708E1,-3.878883820E0,-8.982221375E0,6.884184265E-1,9.808157851E0
3.768381708E1,-3.877835999E0,-9.013356628E0,6.480024719E-1,9.833520069E0
3.769375808E1,-3.888463898E0,-9.011710052E0,6.494993591E-1,9.836306165E0
3.770369808E1,-3.921395416E0,-9.005123749E0,6.926097107E-1,9.846283764E0
3.771363808E1,-3.986060944E0,-8.937614136E0,7.482939148E-1,9.814762965E0
3.772357808E1,-4.029171295E0,-8.845256195E0,7.929011536E-1,9.751998294E0
3.773351808E1,-4.051624603E0,-8.696914673E0,8.066725159E-1,9.628224514E0
3.774345908E1,-4.140689392E0,-8.577014008E0,8.054750061E-1,9.558204220E0
3.775339908E1,-4.289330292E0,-8.565787354E0,8.306227112E-1,9.615664378E0
3.776333908E1,-4.408033447E0,-8.585845642E0,8.300239563E-1,9.686921287E0
3.777327908E1,-4.468807068E0,-8.662186890E0,8.369096375E-1,9.782849077E0
3.778322008E1,-4.457281036E0,-8.710985413E0,8.542735291E-1,9.822342101E0
3.779316008E1,-4.355792084E0,-8.718769226E0,8.506809998E-1,9.783328659E0
3.780310008E1,-4.306394806E0,-8.721463623E0,8.437953186E-1,9.763245080E0
3.781304008E1,-4.271667023E0,-8.778195648E0,8.370593262E-1,9.798189951E0
3.782298008E1,-4.221970367E0,-8.770711212E0,8.464897156E-1,9.770719205E0
3.783292108E1,-4.185596008E0,-8.791068878E0,8.246351624E-1,9.771495746E0
3.784286108E1,-4.201912079E0,-8.839418335E0,7.915539551E-1,9.819263683E0
3.785280108E1,-4.204456787E0,-8.922495575E0,7.746391296E-1,9.893859204E0
3.786274108E1,-4.158951416E0,-8.959319000E0,7.571255493E-1,9.906538897E0
3.787268208E1,-4.096830597E0,-8.978329468E0,7.432044983E-1,9.896806247E0
3.788262208E1,-3.987108765E0,-8.981772308E0,7.583230591E-1,9.856182018E0
3.789256208E1,-3.933220825E0,-8.933273163E0,7.914042664E-1,9.792850258E0
3.790250208E1,-3.944447479E0,-8.917855225E0,7.960446167E-1,9.783685132E0
3.791244208E1,-3.971690826E0,-8.895102539E0,8.331674194E-1,9.777082650E0
3.792238308E1,-4.051923981E0,-8.800948334E0,8.586145020E-1,9.726869917E0
3.793232308E1,-4.188739471E0,-8.746311951E0,8.978329468E-1,9.739076707E0
3.794226308E1,-4.343068542E0,-8.754095764E0,9.303153992E-1,9.816410941E0
3.795220308E1,-4.425846405E0,-8.789122925E0,9.409432983E-1,9.885452568E0
3.796214308E1,-4.429289246E0,-8.856183472E0,9.238787842E-1,9.945056104E0
3.797208408E1,-4.391717377E0,-8.873247986E0,8.566685486E-1,9.937584834E0
3.798202408E1,-4.357139282E0,-8.874744873E0,8.075706482E-1,9.919573057E0
3.799196408E1,-4.277055817E0,-8.841813354E0,7.563771057E-1,9.851039345E0
3.800190408E1,-4.190835114E0,-8.824748840E0,7.244934082E-1,9.796130958E0
3.801184508E1,-4.138743439E0,-8.823850708E0,7.105723572E-1,9.772126260E0
3.802178508E1,-4.073628845E0,-8.868907013E0,6.620732117E-1,9.782142123E0
3.803172508E1,-4.026327209E0,-8.877738647E0,6.533912659E-1,9.769978221E0
3.804166508E1,-4.035607910E0,-8.868607635E0,6.667135620E-1,9.766413854E0
3.805160508E1,-4.064797211E0,-8.831784210E0,6.765930176E-1,9.745807653E0
3.806154608E1,-4.154760132E0,-8.781638489E0,7.140151978E-1,9.741099733E0
3.807148608E1,-4.242926788E0,-8.720415802E0,7.671546936E-1,9.728134755E0
3.808142608E1,-4.290228424E0,-8.653954010E0,7.955955505E-1,9.691746603E0
3.809136608E1,-4.337679749E0,-8.615334320E0,8.174501038E-1,9.680272502E0
3.810130708E1,-4.400249634E0,-8.631051636E0,8.343649292E-1,9.723857980E0
3.811124708E1,-4.431235199E0,-8.662935333E0,8.506809998E-1,9.767597050E0
3.812118708E1,-4.450545044E0,-8.708440704E0,8.764274597E-1,9.818982421E0
3.813112708E1,-4.428241425E0,-8.739875336E0,8.961863708E-1,9.838592024E0
3.814106708E1,-4.392465820E0,-8.786877594E0,9.120533752E-1,9.865840825E0
3.815100808E1,-4.357288971E0,-8.830437012E0,8.888516235E-1,9.886993588E0
3.816094808E1,-4.308939514E0,-8.852441254E0,8.846603394E-1,9.885104946E0
3.817088808E1,-4.231400757E0,-8.840017090E0,8.578660583E-1,9.838017518E0
3.818082808E1,-4.159550171E0,-8.870852966E0,8.247848511E-1,9.832301868E0
3.819076908E1,-4.096231842E0,-8.876840515E0,7.643106079E-1,9.806201280E0
3.820070908E1,-4.085454254E0,-8.894952850E0,7.312294006E-1,9.815590614E0
3.821064908E1,-4.076622620E0,-8.890013123E0,7.017407227E-1,9.805285582E0
3.822058908E1,-4.081412659E0,-8.871451721E0,6.840774536E-1,9.789205631E0
3.823052908E1,-4.066743164E0,-8.876690826E0,6.424639893E-1,9.785029380E0
3.824047008E1,-4.065695343E0,-8.889264679E0,6.521937561E-1,9.796645439E0
3.825041008E1,-4.096231842E0,-8.888067169E0,6.971003723E-1,9.811360876E0
3.826035008E1,-4.157155151E0,-8.855435028E0,7.309300232E-1,9.809940223E0
3.827029008E1,-4.242777100E0,-8.811576233E0,7.524851990E-1,9.808734230E0
3.828023008E1,-4.295317841E0,-8.766220551E0,7.732919312E-1,9.792566492E0
3.829017108E1,-4.322561188E0,-8.744815063E0,7.783813477E-1,9.785816432E0
3.830011108E1,-4.323309631E0,-8.739875336E0,7.797285461E-1,9.781840505E0
3.831005108E1,-4.292473755E0,-8.745114441E0,7.653584290E-1,9.771802855E0
3.831999108E1,-4.247267761E0,-8.769513702E0,7.665559387E-1,9.774009516E0
3.832993208E1,-4.180805969E0,-8.798253937E0,7.774832153E-1,9.772046410E0
3.833987208E1,-4.119134216E0,-8.798403625E0,7.897576904E-1,9.746942611E0
3.834981208E1,-4.104614410E0,-8.834328918E0,7.821235657E-1,9.772663105E0
3.835975208E1,-4.107608185E0,-8.863218842E0,8.024812317E-1,9.801687067E0
3.836969208E1,-4.099524994E0,-8.873397675E0,8.400531006E-1,9.810656486E0
3.837963308E1,-4.109404449E0,-8.860674133E0,8.270301819E-1,9.802179857E0
3.838957308E1,-4.124822388E0,-8.832682343E0,8.217910767E-1,9.782932979E0
3.839951308E1,-4.132157135E0,-8.820557556E0,8.033793640E-1,9.773554962E0
3.840945308E1,-4.158652039E0,-8.841513977E0,7.644602966E-1,9.800569153E0
3.841939408E1,-4.167483673E0,-8.861123199E0,7.340734863E-1,9.819688814E0
3.842933408E1,-4.182302856E0,-8.875942383E0,7.002438354E-1,9.836887302E0
3.843927408E1,-4.207151184E0,-8.911418610E0,6.565347290E-1,9.876463971E0
3.844921408E1,-4.241280212E0,-8.922495575E0,6.566844177E-1,9.901041337E0
3.845915408E1,-4.269272003E0,-8.859776001E0,6.433621216E-1,9.855771357E0
3.846909508E1,-4.303850098E0,-8.805289307E0,6.905140686E-1,9.825123669E0
3.847903508E1,-4.354594574E0,-8.780141602E0,7.182064819E-1,9.826962959E0
3.848897508E1,-4.406087494E0,-8.732241211E0,7.319778442E-1,9.808233028E0
3.849891508E1,-4.426744537E0,-8.669521637E0,7.116201782E-1,9.760280523E0
3.850885608E1,-4.434528351E0,-8.676257629E0,7.057823181E-1,9.769371363E0
3.851879608E1,-4.392316132E0,-8.756041718E0,6.887178040E-1,9.820134407E0
3.852873608E1,-4.310586090E0,-8.789871368E0,6.803352356E-1,9.813554257E0
3.853867608E1,-4.234693909E0,-8.838071136E0,6.870712280E-1,9.824265916E0
3.854861608E1,-4.166136475E0,-8.814719696E0,7.182064819E-1,9.776082907E0
3.855855708E1,-4.127666473E0,-8.787476349E0,7.767347717E-1,9.739645168E0
3.856849708E1,-4.081562347E0,-8.777896271E0,8.340655518E-1,9.716289388E0
3.857843708E1,-4.058510284E0,-8.774154053E0,8.650511169E-1,9.705956857E0
3.858837708E1,-4.058360596E0,-8.818312225E0,8.749305725E-1,9.746713535E0
3.859831808E1,-4.129911804E0,-8.879983978E0,8.704399109E-1,9.831986198E0
3.860825808E1,-4.123624878E0,-8.912316742E0,8.475375366E-1,9.856570992E0
3.861819808E1,-4.047583008E0,-8.918453979E0,8.357121277E-1,9.829555654E0
3.862813813E1,-3.975133667E0,-8.960366821E0,8.033793640E-1,9.835409480E0
3.863807812E1,-3.853736115E0,-9.007369080E0,7.973918152E-1,9.829537806E0
3.864801913E1,-3.784879303E0,-9.034163361E0,7.402107239E-1,9.822898293E0
3.865795912E1,-3.683390350E0,-9.058263245E0,7.328759766E-1,9.805947414E0
3.866789912E1,-3.564836884E0,-9.064400482E0,7.417076111E-1,9.768395379E0
3.867783912E1,-3.479813690E0,-9.064250793E0,7.607180786E-1,9.739016262E0
3.868778012E1,-3.430416412E0,-9.056017914E0,7.952961731E-1,9.716569005E0
3.869772012E1,-3.418441315E0,-9.039103088E0,8.306227112E-1,9.699539152E0
3.870766013E1,-3.465443573E0,-9.035061493E0,9.008267212E-1,9.718699713E0
3.871760012E1,-3.538341980E0,-9.048832855E0,9.545649719E-1,9.762808730E0
3.872754012E1,-3.680546265E0,-9.032516785E0,9.604028320E-1,9.800773126E0
3.873748112E1,-3.899391174E0,-8.984915771E0,9.382489014E-1,9.839424473E0
3.874742112E1,-4.078119507E0,-8.925938416E0,9.074130249E-1,9.855294704E0
3.875736112E1,-4.234843597E0,-8.846004639E0,8.723858643E-1,9.846154349E0
3.876730113E1,-4.302652588E0,-8.747808838E0,8.596623230E-1,9.786521244E0
3.877724212E1,-4.369413757E0,-8.684041443E0,8.183482361E-1,9.755718641E0
3.878718213E1,-4.407285004E0,-8.647966461E0,7.827223206E-1,9.737768700E0
3.879712212E1,-4.396956482E0,-8.675060120E0,7.072792053E-1,9.751417244E0
3.880706212E1,-4.354145508E0,-8.705895996E0,6.409671021E-1,9.755103640E0
3.881700212E1,-4.281995544E0,-8.754245453E0,5.791456604E-1,9.762566721E0
3.882694312E1,-4.195176086E0,-8.785530396E0,5.200186157E-1,9.749639280E0
3.883688312E1,-4.119433594E0,-8.816815338E0,5.098397827E-1,9.745045020E0
3.884682313E1,-4.052672424E0,-8.851393433E0,5.117857361E-1,9.748499583E0
3.885676312E1,-4.020339661E0,-8.855285339E0,5.200186157E-1,9.739077410E0
3.886670413E1,-3.976480865E0,-8.882678375E0,5.143304443E-1,9.745712442E0
3.887664412E1,-3.970942383E0,-8.934770050E0,5.195695496E-1,9.791243627E0
3.888658412E1,-3.981869659E0,-8.973389740E0,5.081932068E-1,9.830323990E0
3.889652412E1,-4.002077637E0,-8.952283630E0,5.004093933E-1,9.818880647E0
3.890646413E1,-4.056863708E0,-8.920699310E0,5.493576050E-1,9.815233727E0
3.891640512E1,-4.109554138E0,-8.889114990E0,5.758525085E-1,9.810015629E0
3.892634513E1,-4.117936707E0,-8.823701019E0,6.363267517E-1,9.758074304E0
3.893628512E1,-4.148323517E0,-8.786428528E0,6.704557800E-1,9.739580341E0
3.894622512E1,-4.207600250E0,-8.734037476E0,6.903643799E-1,9.719254779E0
3.895616612E1,-4.229454803E0,-8.713979187E0,7.246430969E-1,9.713229577E0
3.896610612E1,-4.185146942E0,-8.755742340E0,7.493417358E-1,9.733447071E0
3.897604612E1,-4.097878418E0,-8.877888336E0,7.023394775E-1,9.803203027E0
3.898598613E1,-3.994742889E0,-9.060658264E0,6.517446899E-1,9.923621822E0
3.899592613E1,-3.934717712E0,-9.198820953E0,6.126759338E-1,1.002375589E1
3.900586713E1,-3.958817596E0,-9.217981110E0,6.718029785E-1,1.005458760E1
3.901580712E1,-4.005670166E0,-9.125174103E0,7.447013855E-1,9.993436648E0
3.902574712E1,-4.035009155E0,-8.976682892E0,8.346643066E-1,9.877185790E0
3.903568712E1,-4.033661957E0,-8.859626312E0,9.178912354E-1,9.777828567E0
3.904562812E1,-4.041296082E0,-8.768765259E0,9.951306152E-1,9.706369204E0
3.905556812E1,-4.050726471E0,-8.700507202E0,9.937834167E-1,9.648565489E0
3.906550813E1,-4.034260712E0,-8.700357513E0,9.536668396E-1,9.637476889E0
3.907544813E1,-3.998934174E0,-8.756939850E0,8.984317017E-1,9.668642592E0
3.908538812E1,-3.967499542E0,-8.842711487E0,8.298742676E-1,9.727450352E0
3.909532912E1,-4.010460205E0,-8.915160828E0,7.860154724E-1,9.807227129E0
3.910526912E1,-4.085903320E0,-8.928034058E0,7.599696350E-1,9.847941507E0
3.911520912E1,-4.175117798E0,-8.913514252E0,7.797285461E-1,9.873718729E0
3.912514913E1,-4.235442352E0,-8.880133667E0,7.876620483E-1,9.869962379E0
3.913509012E1,-4.318519592E0,-8.818910980E0,8.152047729E-1,9.853291895E0
3.914503013E1,-4.398752747E0,-8.762328644E0,8.361611938E-1,9.840050535E0
3.915497013E1,-4.483177185E0,-8.721912689E0,8.232879639E-1,9.841160587E0
3.916491012E1,-4.565805359E0,-8.705596619E0,8.146060181E-1,9.863953266E0
3.917485012E1,-4.603975983E0,-8.677006073E0,8.177494812E-1,9.856761307E0
3.918479112E1,-4.620591431E0,-8.654852142E0,8.391549683E-1,9.846852890E0
3.919473112E1,-4.547094269E0,-8.664132843E0,8.710386658E-1,9.823541753E0
3.920467113E1,-4.402494965E0,-8.667276306E0,8.767268372E-1,9.760752554E0
3.921461113E1,-4.274361420E0,-8.679550781E0,8.848100281E-1,9.715330982E0
3.922455213E1,-4.163442078E0,-8.727002106E0,8.861572266E-1,9.709793526E0
3.923449213E1,-4.085304565E0,-8.786278839E0,8.783734131E-1,9.729334463E0
3.924443212E1,-4.067042542E0,-8.862919464E0,8.897497559E-1,9.792028957E0
3.925437212E1,-4.084556122E0,-8.913214874E0,9.337582397E-1,9.848903622E0
3.926431213E1,-4.110452271E0,-8.923693085E0,9.238787842E-1,9.868215044E0
3.927425312E1,-4.152365112E0,-8.909772034E0,8.940907288E-1,9.870439299E0
3.928419313E1,-4.174668732E0,-8.897347870E0,8.217910767E-1,9.862352595E0
3.929413313E1,-4.179758148E0,-8.847351837E0,7.241940308E-1,9.811751612E0
3.930407312E1,-4.149970093E0,-8.839268646E0,6.484515381E-1,9.786491270E0
3.931401413E1,-4.097279663E0,-8.835526428E0,5.929170227E-1,9.757344849E0
3.932395412E1,-4.054319000E0,-8.817713470E0,5.730084229E-1,9.722032301E0
3.933389412E1,-4.038002930E0,-8.820258179E0,5.786965942E-1,9.717886177E0
3.934383413E1,-4.049828339E0,-8.830437012E0,5.935157776E-1,9.732933184E0
3.935377413E1,-4.073479156E0,-8.835825806E0,6.424639893E-1,9.750785101E0
3.936371513E1,-4.124972076E0,-8.836574249E0,7.364685059E-1,9.779714973E0
3.937365513E1,-4.174668732E0,-8.879385223E0,7.735913086E-1,9.842244890E0
3.938359512E1,-4.216132507E0,-8.876840515E0,7.933502197E-1,9.859182290E0
3.939353512E1,-4.266427917E0,-8.848848724E0,8.304730225E-1,9.858712713E0
3.940347612E1,-4.307292938E0,-8.816216583E0,8.434959412E-1,9.848346699E0
3.941341612E1,-4.313579865E0,-8.781638489E0,8.408015442E-1,9.819933454E0
3.942335613E1,-4.331243134E0,-8.760532379E0,8.271798706E-1,9.807691940E0
3.943329613E1,-4.262536011E0,-8.767118683E0,8.113128662E-1,9.782116939E0
3.944323612E1,-4.150269470E0,-8.810079346E0,7.683522034E-1,9.768961043E0
3.945317713E1,-4.046235809E0,-8.891809387E0,7.185058594E-1,9.795537202E0
3.946311712E1,-3.994443512E0,-8.949888611E0,6.807843018E-1,9.824436492E0
3.947305712E1,-3.949087830E0,-8.966204681E0,6.583309937E-1,9.819446052E0
3.948299713E1,-3.880081329E0,-8.942104797E0,6.689588928E-1,9.770556552E0
3.949293812E1,-3.862118683E0,-8.916508026E0,7.080276489E-1,9.742760351E0
3.950287813E1,-3.918850708E0,-8.884624329E0,7.511380005E-1,9.739514805E0
3.951281813E1,-3.969894562E0,-8.863069153E0,7.869136047E-1,9.743371627E0
3.952275812E1,-4.054169312E0,-8.834478607E0,7.858657837E-1,9.752019591E0
3.953269913E1,-4.133953400E0,-8.817114716E0,7.964936829E-1,9.770644032E0
3.954263912E1,-4.181105347E0,-8.802744598E0,7.843688965E-1,9.776767817E0
3.955257912E1,-4.186793518E0,-8.810229034E0,7.801776123E-1,9.785604361E0
3.956251913E1,-4.201313324E0,-8.813522186E0,7.762857056E-1,9.794479387E0
3.957245913E1,-4.171375580E0,-8.818312225E0,7.912545776E-1,9.787190023E0
3.958240013E1,-4.145479431E0,-8.836125183E0,8.021818542E-1,9.793140645E0
3.959234013E1,-4.089046783E0,-8.878936157E0,7.896080017E-1,9.807104143E0
3.960228012E1,-4.048780518E0,-8.912915497E0,7.734416199E-1,9.819923537E0
3.961222012E1,-4.039350128E0,-8.899742889E0,7.688012695E-1,9.803715028E0
3.962216133E1,-4.011358337E0,-8.895252228E0,7.957452393E-1,9.790286941E0
3.963210133E1,-4.033063202E0,-8.862320709E0,7.870632935E-1,9.768612786E0
3.964204133E1,-4.094585266E0,-8.821455688E0,8.066725159E-1,9.758812915E0
3.965198133E1,-4.189936981E0,-8.804391174E0,8.072712708E-1,9.783893027E0
3.966192133E1,-4.275109863E0,-8.767867126E0,8.056246948E-1,9.787803096E0
3.967186233E1,-4.316124573E0,-8.773405609E0,7.973918152E-1,9.810066820E0
3.968180233E1,-4.322411499E0,-8.766519928E0,7.833210754E-1,9.805544591E0
3.969174233E1,-4.308939514E0,-8.769962769E0,8.038284302E-1,9.804353464E0
3.970168233E1,-4.263134766E0,-8.773854675E0,7.952961731E-1,9.787100689E0
3.971162333E1,-4.256398773E0,-8.798104248E0,7.876620483E-1,9.805303686E0
3.972156333E1,-4.214186554E0,-8.828191681E0,7.929011536E-1,9.814531517E0
3.973150333E1,-4.148173828E0,-8.893455963E0,7.864645386E-1,9.844766709E0
3.974144333E1,-4.089495850E0,-8.963659973E0,7.914042664E-1,9.884204426E0
3.975138333E1,-4.035757599E0,-8.992699585E0,8.005352783E-1,9.889228582E0
3.976132433E1,-3.992347870E0,-8.988059235E0,7.978408813E-1,9.867147531E0
3.977126433E1,-3.933669891E0,-8.956025848E0,8.283773804E-1,9.816840984E0
3.978120433E1,-3.907474365E0,-8.925489349E0,8.387059021E-1,9.779373376E0
3.979114433E1,-3.883673859E0,-8.920699310E0,8.551716614E-1,9.766940022E0
3.980108533E1,-3.794160004E0,-8.941206665E0,8.165519714E-1,9.747183382E0
3.981102533E1,-3.747457123E0,-8.935368805E0,7.821235657E-1,9.720903653E0
3.982096533E1,-3.747008057E0,-8.961264954E0,7.791297913E-1,9.744299984E0
3.983090533E1,-3.733386383E0,-9.000333710E0,7.762857056E-1,9.774804360E0
3.984084633E1,-3.744163971E0,-9.019643555E0,7.644602966E-1,9.795771192E0
3.985078633E1,-3.782484283E0,-9.016949158E0,7.827223206E-1,9.809445127E0
3.986072633E1,-3.844305725E0,-9.027277679E0,8.243357849E-1,9.846316991E0
3.987066633E1,-3.911815338E0,-8.986712036E0,8.729846191E-1,9.839989563E0
3.988060633E1,-3.967798920E0,-8.937314758E0,8.773255920E-1,9.817775896E0
3.989054733E1,-3.985462189E0,-8.899892578E0,8.616082764E-1,9.789502826E0
3.990048733E1,-4.037853241E0,-8.882977753E0,8.393046570E-1,9.793670653E0
3.991042733E1,-4.078568573E0,-8.875343628E0,8.578660583E-1,9.805222093E0
3.992036733E1,-4.090992737E0,-8.838370514E0,8.821156311E-1,9.779117695E0
3.993030833E1,-4.108805695E0,-8.795709229E0,8.857081604E-1,9.748398023E0
3.994024833E1,-4.134103088E0,-8.824898529E0,8.997789001E-1,9.786687104E0
3.995018833E1,-4.144132233E0,-8.855435028E0,9.107061768E-1,9.819467768E0
3.996012833E1,-4.168980560E0,-8.873247986E0,9.087602234E-1,9.845850592E0
3.997006833E1,-4.164190521E0,-8.859326935E0,9.126521301E-1,9.831637216E0
3.998000933E1,-4.145479431E0,-8.818012848E0,9.069639587E-1,9.785955953E0
3.998994933E1,-4.148772583E0,-8.807235260E0,9.054670715E-1,9.777503643E0
3.999988933E1,-4.167483673E0,-8.826694794E0,9.313632202E-1,9.805401501E0
4.000982933E1,-4.149670715E0,-8.831484833E0,9.349557495E-1,9.802501398E0
4.001977033E1,-4.145329742E0,-8.836873627E0,9.391470337E-1,9.805921238E0
4.002971033E1,-4.121229858E0,-8.891210632E0,9.406439209E-1,9.844946574E0
4.003965033E1,-4.062551880E0,-8.909921722E0,9.443861389E-1,9.837829946E0
4.004959033E1,-4.011657715E0,-8.894503784E0,9.416917419E-1,9.802672009E0
4.005953133E1,-3.974534912E0,-8.903784485E0,9.289682007E-1,9.794758182E0
4.006947133E1,-3.981570282E0,-8.906029816E0,9.237290955E-1,9.799160394E0
4.007941133E1,-3.991300049E0,-8.891210632E0,9.361532593E-1,9.790836814E0
4.008935133E1,-4.005520477E0,-8.866062927E0,9.358538818E-1,9.773796019E0
4.009929133E1,-4.042343903E0,-8.828491058E0,9.129515076E-1,9.752757510E0
4.010923233E1,-4.112248535E0,-8.821006622E0,9.283694458E-1,9.776636215E0
4.011917233E1,-4.220473480E0,-8.822054443E0,9.331594849E-1,9.824043344E0
4.012911233E1,-4.249812469E0,-8.818461914E0,9.205856323E-1,9.832276159E0
4.013905233E1,-4.278403015E0,-8.811875610E0,9.033714294E-1,9.837172565E0
4.014899333E1,-4.264032898E0,-8.793763275E0,9.202862549E-1,9.816270977E0
4.015893333E1,-4.238585815E0,-8.802295532E0,9.231303406E-1,9.813163913E0
4.016887333E1,-4.212090912E0,-8.786877594E0,9.678872681E-1,9.792228218E0
4.017881333E1,-4.240232391E0,-8.776549072E0,1.011296997E0,9.799495189E0
4.018875333E1,-4.261787567E0,-8.750353546E0,1.068178711E0,9.791451691E0
4.019869433E1,-4.296964417E0,-8.697513428E0,1.107696533E0,9.764099274E0
4.020863433E1,-4.314178619E0,-8.651109924E0,1.105301514E0,9.730135226E0
4.021857433E1,-4.348906403E0,-8.630303192E0,1.067879333E0,9.722936098E0
4.022851433E1,-4.374802551E0,-8.646619263E0,9.993218994E-1,9.741743494E0
4.023845533E1,-4.430486755E0,-8.676407318E0,9.196875000E-1,9.785452567E0
4.024839533E1,-4.466711426E0,-8.734336853E0,8.443940735E-1,9.846479197E0
4.025833533E1,-4.444707184E0,-8.767867126E0,8.168513489E-1,9.863983071E0
4.026827533E1,-4.413571930E0,-8.778195648E0,8.165519714E-1,9.859162903E0
4.027821633E1,-4.322710876E0,-8.821755066E0,8.131091309E-1,9.857501622E0
4.028815633E1,-4.214635620E0,-8.902437286E0,8.017327881E-1,9.882272943E0
4.029809633E1,-4.109254761E0,-8.939859467E0,8.002359009E-1,9.871546964E0
4.030803633E1,-3.980372772E0,-8.959169312E0,7.997868347E-1,9.836144628E0
4.031797633E1,-3.916605377E0,-8.961564331E0,8.159532166E-1,9.814031414E0
